run_date,adm1_name,adm2_name,adm2_code,pop_total,pop_wra,w_exposure,facilities,fac_per_100k,A_distance,A_density,A_blend,v30,v3m,dlt_v30_raw,events30,events_90v,events_prevv,spillover,cast_state,cast_raw,access_A,mvi,MVI_raw,DCR100,PRS100,priority100,data_as_of
2025-11-12,Sonora,Cucurpe,MX26022,897,224,0.5,1.0,446.42857142857144,13.615699268582674,0.0,0.4194875160025136,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4199939042974704,146.0,0.4194875160025136,0.16165333612258395,35.5365269461,15.817692202527086,13.40200714999755,14.368281171009365,2025-11-12
2025-11-12,Sonora,Cumpas,MX26023,6023,1506,0.6483194961837969,5.0,332.00531208499336,8.479076779315696,0.03101074387976937,0.2694783907431452,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4199939042974704,146.0,0.2694783907431452,0.0,19.2222421847,8.084351722294358,10.79363096627221,9.70991926868107,2025-11-12
2025-11-12,Sonora,Divisaderos,MX26024,776,194,0.5,1.0,515.4639175257732,10.139240357048703,0.0,0.30746753595166876,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4199939042974704,146.0,0.30746753595166876,0.13213101170431124,33.4549125168,11.866646312636288,11.910155767296047,11.892751985432144,2025-11-12
2025-11-12,Sonora,Empalme,MX26025,53773,13443,1.9369780319292185,17.0,126.45986758907982,5.265327034445224,0.28166219700016504,0.29124926695996656,7.438815740534107,14.877631481068214,0.0,1,2.0,1.0,0.0,0.4199939042974704,146.0,0.29124926695996656,0.15918914456085062,35.3627771885,39.40135627779166,41.85082720367832,40.87103883332366,2025-11-12
2025-11-12,Sonora,Etchojoa,MX26026,64209,16052,2.0,26.0,161.9735858460005,4.634976093488227,0.19289360093260663,0.22655352511859267,0.0,0.0,0.0,0,0.0,0.0,1.0989300816724836,0.4199939042974704,146.0,0.22655352511859267,0.46816840390557174,57.1488559367,19.42115874204048,14.793497871886279,16.644562219947957,2025-11-12
2025-11-12,Sonora,Fronteras,MX26027,9480,2370,0.8132999936737615,6.0,253.16455696202533,8.06056437288455,0.0790352563092725,0.2800051570923595,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4199939042974704,146.0,0.2800051570923595,0.03534020097936862,26.6302077485,9.106958732358159,11.096653167359625,10.300775393359038,2025-11-12
2025-11-12,Sonora,Granados,MX26028,1044,261,0.5,1.0,383.1417624521073,13.216761018111931,0.010428809981410877,0.4118471581450274,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4199939042974704,146.0,0.4118471581450274,0.0,22.5864197531,12.355414744350822,12.502056175094795,12.443399602797205,2025-11-12
2025-11-12,Sonora,Guaymas,MX26029,163718,40929,2.0,50.0,122.16276967431405,4.150040858719064,0.2959033050820758,0.2624325818920895,0.0,0.0,0.0,0,0.0,0.0,2.041546338567109,0.4199939042974704,146.0,0.2624325818920895,0.11769304791561537,32.4368939717,16.285331329406745,15.336541775858786,15.716057597277972,2025-11-12
2025-11-12,Sonora,Hermosillo,MX26030,977084,244271,2.0,170.0,69.59483524446209,21.244028137839603,0.6124699525356634,0.8062349762678317,2.4562883027457207,11.462678746146699,-4.0938138379095355,6,28.0,16.0,5.994844433786943,0.4199939042974704,146.0,0.8062349762678317,0.0,22.4210124886,60.35947217199635,51.5592305032078,55.07932717072321,2025-11-12
2025-11-12,Sonora,Huachinera,MX26031,1225,306,0.5,2.0,653.59477124183,12.051206252930506,0.0,0.36907573756279327,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4199939042974704,146.0,0.36907573756279327,0.27548255533271926,43.5626072041,16.58192323353818,13.366211904771582,14.652496436278224,2025-11-12
