lon,lat
-92.72309,15.87236
-93.11444,16.74908
-92.265884,14.908136
-93.767833,16.098291
-92.657207,16.743665
-93.120055,16.762572
-93.118984,16.713743
-93.10465,16.735652
-92.275243,14.892256
-92.384384,15.01916
-91.986541,17.508057
-93.160703,16.748436
-93.754165,16.08832
-93.209006,15.687085
-93.723071,16.697966
-93.113955,16.743091
-93.006538,16.705776
-92.46469,15.13888
-92.151964,14.678263
-92.25518,14.9124
-93.118863,16.748907
-93.12286,16.754611
-92.266413,14.911929
-93.112628,16.753745
-92.3776605,15.3007926
-93.72235,16.695175
-93.724312,16.694299
-93.1141503,16.7386629
-93.373322,16.763174
-93.100139,16.622847
-93.136579,16.755764
-93.747575,16.09148
-92.63905,16.73941
-92.37023,16.36395
-92.89262,15.44141
-93.168865,16.727406
-93.604778,17.190459
-92.691142,16.117275
-92.69078,15.28132
-92.0993,16.908651
-92.630213,16.717629
-93.1027,16.79367
-93.101908,16.7425288
-92.814549,16.556928
-93.134985,16.757884
-93.1174824,16.7519519
-93.10635,16.754658
-93.1168488,16.7495132
-93.1192064,16.7463907
-93.1033509,16.7703356
-93.0852351,16.7385053
-93.1616247,16.7523659
-93.1145536,16.7619073
-93.1229236,16.7548306
-93.1510733,16.7620151
-93.0887006,16.7563614
-93.1194107,16.7352651
-93.3739823,16.7620998
-93.0910279,16.7457017
-93.0921968,16.749431
-93.1095275,16.7525156
-93.276031,16.2256356
-93.11375,16.7397863
-93.1313378,16.7572561
-93.1313373,16.7541119
-93.1163268,16.7535342
-93.2731755,16.7997049
-93.1797531,16.7612768
-93.1278774,16.7550991
-93.1762819,16.7605483
-93.268262,16.234034
-93.1328725,16.761308
-93.26923,16.234218
-93.1167361,16.7462015
-93.1159518,16.7499773
-93.1240243,16.7470804
-93.1018272,16.7747951
-93.080852,16.746774
-93.7226428,16.6904312
-91.98278,17.51237
-92.1383,16.248977
-92.458798,15.131318
-93.215016,16.878112
-92.6540868,16.723748
-92.288665,14.893663
-92.24739,15.3627
-92.719884,16.570038
-92.082158,15.060122
-92.269722,14.909298
-91.984849,17.510104
-92.71743,15.87604
-92.721347,17.060191
-93.375199,16.757374
-93.113787,16.762569
-93.642149,16.68036
-91.997725,17.513165
-92.613981,16.739457
-92.473266,16.542628
-92.618659,16.704447
-93.377114,16.757699
-93.151823,16.756989
-92.643486,16.750309
-93.1163608,16.7530388
-92.139084,15.665846
-93.10761,16.76075
-91.983645,17.511518
-93.7605625,16.0978125
-93.208389,15.6866559
-92.143652,16.254071
-93.186044,16.754023
-92.720608,16.761035
-93.136362,16.761954
-93.1522452,16.7569843
-93.1355396,16.7466529
-93.087847,16.740699
-92.749859,15.435647
-92.705501,15.362644
-92.943071,16.584832
-92.7949305,16.4198381
-92.829374,15.254699
-92.747466,15.206478
-92.779733,15.350558
-91.788015,16.709776
-91.778221,16.624918
-91.994519,16.621636
-92.89256,17.49427
-92.770546,17.353871
-92.798709,17.385436
-92.031063,15.599386
-92.136166,15.442797
-92.036605,15.585306
-92.117098,15.534285
-92.65919,15.7793
-92.816701,15.781449
-94.00391,16.226294
-93.803336,16.223951
-93.81485,16.3074997
-92.122636,15.471855
-92.206013,15.561128
-93.2968,16.88171
-93.345684,16.977088
-93.31606,16.835669
-92.949445,17.02202
-92.870211,17.019552
-92.139606,15.027633
-91.9679,17.6995
-93.6795,16.9036
-93.8553,16.5096
-93.125583,17.102785
-93.132551,17.073664
-93.1436,17.0935
-92.0505,16.266362
-92.124341,16.192853
-92.212466,16.28496
-92.10594,16.389291
-92.260077,16.420014
-92.145827,16.362447
-92.147526,16.272658
-92.087222,16.253333
-92.304924,16.446351
-92.964168,15.729813
-92.621777,16.1061
-92.791801,16.133851
-92.975417,15.930502
-92.890877,15.771537
-92.981673,15.767606
-93.2747,17.1818
-93.237926,17.134515
-93.210742,17.13213
-93.2514,17.17435
-93.251046,17.174509
-93.19954,17.175945
-92.693946,16.824022
-92.670205,16.782379
-92.68313,16.801264
-92.703146,16.765935
-93.101729,17.314277
-93.016409,16.668459
-92.978435,16.728616
-92.9696,16.842
-93.005212,16.896148
-92.4065,15.7169
-92.494618,15.729952
-92.304623,15.682089
-92.26708,15.765826
-92.310396,15.692044
-92.154417,17.019349
-92.244846,17.024802
-91.869715,17.044754
-92.23121,17.074612
-92.023554,17.07995
-92.141493,17.117249
-92.468757,15.321024
-92.633436,15.357298
-92.503723,15.348589
-92.158333,15.666389
-92.10036,15.68749
-92.0963121,15.6792373
-92.156111,15.64762
-92.144691,15.634306
-92.202025,14.766628
-92.22377,15.5522
-92.388049,14.964014
-92.406012,15.053704
-92.438444,15.008427
-92.645213,17.203636
-92.723663,17.308463
-92.499066,15.102798
-92.550073,15.104647
-92.518116,15.114207
-92.568549,15.059039
-92.510287,15.054732
-92.70004,15.00999
-91.964003,16.2462765
-91.68184,16.172468
-93.050542,17.324341
-93.108012,17.413416
-93.099888,17.459708
-93.096973,17.390679
-93.077589,17.392616
-92.855,16.708611
-92.9649,16.8086
-92.947043,16.800146
-92.942733,16.863538
-93.032336,17.48931
-93.75043,16.371145
-93.57469,16.73563
-92.887828,17.098832
-92.916961,17.053083
-93.225689,17.673556
-91.697971,17.601381
-91.701412,17.561703
-92.897728,15.364048
-93.103077,15.397802
-92.953109,15.337011
-91.590232,16.492472
-91.50532,16.210415
-91.465099,16.222922
-92.010855,16.333712
-91.384199,16.085031
-91.55968,16.26777
-92.017474,16.519953
-92.115154,16.512198
-91.655948,16.267378
-91.664898,16.265417
-91.969406,16.331384
-91.884082,16.318809
-91.955278,16.34
-91.927536,16.303322
-91.429444,16.232041
-91.571772,16.235949
-91.552614,16.187223
-92.031714,16.300387
-92.16995,15.34015
-92.442478,14.883037
-92.443068,14.927029
-92.389132,14.879894
-92.495902,14.818398
-92.493696,14.859587
-92.443508,14.782136
-92.3110802,15.3822429
-92.290701,15.349019
-92.36285,15.403315
-92.40584,15.244916
-92.389291,15.280555
-91.48048,16.798068
-91.794779,16.905303
-92.212138,16.957185
-91.875525,16.88466
-91.633451,16.807828
-91.441594,16.749813
-91.728429,16.944568
-91.773926,16.955835
-91.982988,16.899732
-91.528339,16.557689
-92.145519,16.815235
-91.991907,16.845179
-93.4602,17.0014
-93.463,16.6147
-93.257045,16.721596
-93.48172,16.92214
-93.48802,16.478155
-93.2491,16.6747
-93.4647,16.8911
-93.2953,17.440468
-93.409698,17.394733
-93.42496,17.534181
-93.326893,17.363959
-93.07185,16.855136
-91.720457,17.47398
-92.079366,17.613183
-92.066581,17.568988
-91.823944,17.755214
-93.210367,17.423207
-93.1302429,15.6607266
-93.1443414,15.6004245
-93.1933165,15.5703356
-93.2406565,15.6444614
-93.338578,15.6029951
-93.093667,15.440742
-93.406837,15.803348
-93.2496878,15.7264553
-92.9711318,15.6446235
-93.4140804,15.6671384
-93.285854,15.777295
-93.172212,15.7295935
-92.521416,15.255022
-92.508053,15.224532
-92.542994,15.234618
-92.571941,15.320418
-92.586415,15.176026
-92.7016394,15.1468255
-92.597456,15.184107
-92.873142,17.235571
-92.916131,17.147082
-92.835879,17.210256
-92.786662,17.209134
-92.817859,17.196412
-92.988728,17.185397
-92.991398,17.140087
-93.188932,17.8709562
-92.430317,16.362986
-92.398757,16.300299
-92.5408,17.2642
-92.311285,17.566962
-92.0525,17.2578
-92.64028,16.649705
-92.696164,16.706206
-92.620257,16.686333
-92.5381,16.72881
-93.2211,16.9286
-93.2238,16.8753
-93.26843,16.95146
-93.120662,16.930783
-92.369167,15.56873
-92.4763,15.589
-92.32541,15.521345
-92.3067671,15.5202995
-92.4439,15.5154
-92.3366,15.5909
-92.48755,15.5798
-92.397961,15.495334
-92.354062,15.54227
-92.349832,15.6552
-92.515237,15.531885
-92.3207,15.5288
-92.726951,17.138133
-92.761205,17.16664
-92.529326,17.146153
-92.751311,17.178555
-92.310557,16.201028
-92.421111,16.235
-92.393889,16.21
-92.254444,15.935278
-93.006214,17.350304
-92.253696,14.624591
-92.254464,14.670035
-93.227049,17.48284
-92.198019,14.993825
-92.367584,14.803663
-92.357359,14.767556
-92.243717,15.023235
-92.335409,14.800351
-92.195712,15.172903
-92.233179,14.995358
-92.221933,14.990315
-92.324447,14.828193
-93.125798,17.262045
-93.031614,17.263296
-93.5613,17.2908
-93.4833201,17.3108906
-93.4487,17.2679
-93.623,17.2191
-93.3932,17.1805
-93.776387,17.19465
-93.3785,17.0059
-92.515614,16.605638
-92.52556,16.57523
-92.507939,16.581707
-92.4185,17.3494
-92.5829,17.3308
-93.7023845,15.8894732
-93.4228421,15.8545799
-93.80524,16.07696
-93.826223,16.0940724
-93.779897,15.965941
-93.8489704,16.0211243
-93.503421,15.9007359
-93.5873483,15.9422159
-91.755,16.0425
-91.92252,16.133129
-91.861078,16.116938
-91.746389,16.076667
-92.019595,16.17346
-91.705988,16.124134
-91.977048,15.855707
-92.01771,16.00186
-92.18894,14.912225
-92.193327,14.874211
-92.149259,14.963687
-92.163681,14.964722
-92.228793,14.889004
-92.428761,15.119197
-92.437521,15.106147
-92.452554,15.143427
-92.28022,16.26737
-92.117214,15.038817
-92.584598,16.480711
-92.6428,16.2236
-93.311538,15.986238
-93.029633,16.1924
-92.966951,16.203183
-93.218269,16.002152
-93.463661,16.172365
-93.441129,16.001578
-93.477601,16.097633
-93.409066,15.999708
-93.125085,16.062485
-93.215695,16.068301
-93.190651,16.257848
-93.052473,16.289966
-93.292151,16.021112
-93.268407,16.309764
-93.156859,16.368965
-93.233502,16.258221
-93.584803,16.233638
-93.208007,16.392474
-93.622496,16.340039
-93.2597,16.4603
-92.313637,17.155724
-92.717298,16.709814
-91.278847,16.156581
-91.221547,16.187032
-92.623237,15.653993
-93.0454,16.744
-92.80305,15.690629
-92.646029,15.768578
-92.094351,16.813941
-91.459698,16.918431
-92.717815,16.896546
-92.534046,16.699841
-92.274378,16.844371
-92.514044,16.592863
-92.51015,16.610018
-93.261657,16.160161
-93.60219,16.37882
-92.722519,15.649855
-92.890869,15.71563
-92.633363,15.781685
-93.47482,16.369916
-93.016966,16.147018
-93.241706,17.090116
-93.475701,17.04673
-93.266146,16.258598
-91.468696,16.193859
-92.105965,16.847065
-91.969328,16.724442
-92.032953,17.143874
-91.731497,16.895985
-92.184887,16.983317
-91.875312,17.067968
-92.084242,17.011264
-92.358035,17.017566
-92.03126,17.05895
-92.370685,17.044621
-91.932252,17.02978
-93.099849,16.762341
-92.379073,15.737534
-91.636944,16.463013
-92.236745,16.28057
-91.362953,16.122683
-91.948022,16.461838
-92.64835,17.218472
-92.518964,15.498481
-92.56495,15.600028
-92.159108,15.592885
-92.426957,15.395818
-92.971416,15.507212
-92.206077,14.855414
-92.783002,17.201475
-93.07186,17.468517
-91.333243,16.537055
-91.204202,16.544732
-91.532951,16.970655
-92.698792,17.294121
-93.101022,17.331743
-92.43927,15.67811
-92.05093,15.652286
-91.968213,17.242104
-91.878844,17.342555
-90.586366,16.186173
-91.211561,16.246591
-93.511984,16.409572
-91.922719,16.455193
-92.748132,15.342788
-92.913667,15.566784
-92.360577,14.884009
-92.263778,14.827088
-92.375993,14.675261
-91.928875,17.068137
-91.361931,16.560984
-91.20744,16.377333
-92.06368,16.440468
-91.5940515,16.5352811
-92.172236,15.983729
-93.0842,16.7571
-92.291518,14.892626
-91.498562,16.174452
-93.710225,16.69267
-91.991327,17.51767
-93.769138,16.087042
-92.277936,15.187651
-91.7582,16.1567
-92.055813,16.181588
-91.297596,16.27325
-93.233765,17.608397
-93.462266,17.059368
-92.46716,16.302945
-93.323278,16.837484
-92.885714,17.152349
-92.871213,15.371932
-92.480132,15.273787
-92.152463,15.616655
-92.198526,14.837093
-92.900858,16.539323
-93.107207,16.798847
-93.091232,16.935926
-91.934288,16.128343
-92.375558,15.577701
-93.714377,16.691423
-92.276297,16.171263
-92.566921,16.339324
-92.587873,16.686826
-92.61777,17.012461
-92.249437,16.723026
-92.608689,16.34664
-92.301335,15.342684
-92.1647766,14.9894134
-91.756747,16.937021
-99.185475,19.4844068
-99.2031943,19.497986
-99.1818,19.486
-99.2042,19.4749
-99.1808,19.4951
-99.1770545,19.4907376
-99.1899,19.4929
-99.1643934,19.4595522
-99.1847791,19.492362
-99.1779328,19.4960943
-99.2156941,19.4819353
-99.1990823,19.4895666
-99.1928624,19.4984733
-99.1485253,19.464885
-99.2117,19.4786
-99.1795035,19.4720537
-99.1678512,19.345626
-99.1435679,19.3045805
-99.1776237,19.332747
-99.1698307,19.3192469
-99.1687525,19.3355254
-99.1648619,19.326009
-99.16,19.3192
-99.159659,19.3089735
-99.1530462,19.3220924
-99.1499,19.3143
-99.1479974,19.3407084
-99.1229725,19.3369441
-99.1087511,19.3203053
-99.2893073,19.3687962
-99.2860324,19.3610149
-99.2552878,19.3828991
-99.3191,19.3542
-99.326466,19.333439
-99.2719254,19.3461371
-99.2638523,19.3905905
-99.2804,19.3719
-99.2834251,19.3753073
-99.2973904,19.3566109
-99.0924319,19.458007
-99.114262,19.4870817
-99.1410398,19.5397233
-99.1378196,19.5145133
-99.1031447,19.4806216
-99.0684,19.4675
-99.0608,19.4556
-99.0999569,19.5017321
-99.1030632,19.4591657
-99.0935119,19.4639714
-99.1343674,19.5692016
-99.0584872,19.4540845
-99.1273616,19.5503048
-99.1299103,19.5554958
-99.1326058,19.574694
-99.0793723,19.5032178
-99.1248485,19.5464551
-99.1282,19.5217
-99.07235,19.4843786
-99.1016663,19.4524569
-99.1387426,19.5381153
-99.1395,19.5666
-99.1438027,19.561353
-99.0998733,19.4684519
-99.0696217,19.4793886
-99.0807176,19.4956435
-99.1376679,19.5239099
-99.1021059,19.5067344
-99.1096908,19.4567613
-99.1128,19.4864
-99.1419983,19.4928372
-99.0862202,19.4961839
-99.1338,19.5526
-99.0848654,19.4875804
-99.1438466,19.5483092
-99.1179666,19.4026553
-99.0585408,19.4136036
-99.0955,19.3862
-99.0706,19.3943
-99.1175733,19.3843607
-99.1188058,19.398459
-98.9973,19.3588
-99.1075918,19.3565418
-99.0274286,19.3443153
-99.0731831,19.3685002
-99.1018,19.3725
-99.1170874,19.3796951
-99.0588106,19.3374168
-99.0147872,19.3783702
-98.9784099,19.3312104
-99.0472401,19.3698844
-99.044,19.3449
-99.0521738,19.3393882
-99.0171,19.332
-99.1012553,19.345287
-99.0657165,19.3129769
-99.0946949,19.3603316
-99.1345384,19.376311
-99.0538912,19.3768492
-99.0449908,19.3275941
-99.1035607,19.3279054
-98.9897,19.3427
-99.0321384,19.356141
-99.009495,19.3455213
-99.239021,19.3194005
-99.246648,19.2714553
-99.2263641,19.3151707
-99.2697484,19.303059
-99.243,19.294
-99.2391,19.3027
-99.2435,19.298
-99.2466,19.3274
-99.2502,19.3054
-99.0111074,19.2009898
-98.9938,19.187
-99.0071,19.1923
-99.0604,19.2023
-99.0057,19.1962
-99.0293,19.1724
-99.0731,19.1874
-99.0466,19.2031
-98.9948,19.1727
-99.091,19.1915
-98.994,19.2215
-99.2306295,19.3414859
-99.1999,19.3691
-99.2312891,19.3594524
-99.2384936,19.3618086
-99.2191065,19.353186
-99.2297,19.349
-99.2724745,19.3291111
-99.2249,19.3754
-99.2429062,19.3818355
-99.2005,19.3814
-99.1931,19.3425
-99.2129973,19.3709526
-98.9980989,19.2652517
-99.0573,19.2979
-99.036,19.3108
-98.9681104,19.3080933
-98.9954619,19.2852042
-98.9515,19.2255
-99.014,19.2966
-98.9961,19.276
-98.995,19.243
-99.0478,19.2905
-99.036,19.3109
-99.2283,19.2974
-99.1799,19.2335
-99.1557,19.2078
-99.1956,19.2847
-99.2377,19.2721
-99.1829,19.256
-99.2378,19.2892
-99.237711,19.283555
-99.1334,19.2859
-99.2263,19.3011
-99.2367,19.274
-99.223085,19.2912112
-99.1772,19.2488
-99.1608,19.2661
-99.2077,19.2852
-99.2042,19.2204
-99.1468454,19.2030527
-99.2219635,19.2759029
-99.167,19.2934
-99.1751,19.2721
-99.114,19.2642
-99.1045,19.2549659
-99.1219,19.1958
-99.0986,19.2186
-99.106,19.2354
-99.1278,19.2529
-99.0410983,19.2558608
-99.0677,19.2455
-99.0645,19.2571
-99.0947,19.2468
-99.104,19.2648
-99.011,19.2554
-99.1197,19.228
-99.1632394,19.3598136
-99.1876,19.3955
-99.1886,19.3811
-99.1451,19.3751
-99.1636,19.4366
-99.1288,19.4477
-99.1571,19.4304
-99.1534,19.4329
-99.1437,19.427
-99.1491,19.4065
-99.1413134,19.4597085
-99.129455,19.437637
-99.133,19.4583
-99.1473,19.4181
-99.1271,19.4329
-99.1357,19.4052
-99.1353,19.4441
-99.1471,19.4405
-99.1908109,19.4025483
-99.2028541,19.4507251
-99.169315,19.45112
-99.1690629,19.4517997
-99.1729,19.4424
-99.2026818,19.4557174
-99.1819,19.4487
-99.1827845,19.4090479
-99.1241371,19.4806538
-99.1241371,19.4806538
-99.098231,19.4328968
-99.1170464,19.4242218
-99.0651,19.4273
-99.0841,19.4168
-99.1094743,19.4320622
-99.1065,19.436
-99.1261,19.4187
-99.090263,19.444202
-99.0609482,19.4308525
-99.0873,19.4366
-99.063,19.4216
-99.1209954,19.4453987
-99.0967,19.4285
-99.1196,19.4253
-99.1122,19.4452
-99.031529,19.332029
-99.0660984,19.3066411
-99.05,19.3428
-99.0817032,19.423071
-99.150971,19.327172
-99.111395,19.366537
-99.2391776,19.3717
-99.1415403,19.1990194
-99.1401384,19.5243476
-99.2601498,19.312301
-99.0198014,19.1995954
-99.0690444,19.3596351
-99.0039136,19.2630174
-99.1700721,19.452369
-99.0550893,19.2890583
-99.3009058,19.3474174
-99.0195176,19.3321152
-99.2587847,19.3261731
-99.2804794,19.3287972
-99.2476702,19.3634099
-99.0284856,19.3736016
-99.1304922,19.2672198
-99.0519,19.3511
-98.9998283,19.3630761
-99.217585,19.38138
-99.134332,19.4328358
-99.2240659,19.3618836
-99.2482,19.2736
-99.0482724,19.3226471
-98.9904312,19.3476344
-99.277803,19.327673
-99.126723,19.545567
-99.033439,19.32283
-99.2479159,19.2711248
-98.9784611,19.3395041
-99.052743,19.287391
-99.2074896,19.2718124
-99.1495,19.2024
-99.0402,19.3154
-99.3314,19.3176
-99.0556,19.3063
-99.2588619,19.3261702
-99.2247,19.3757
-99.1993,19.4894
-99.2117,19.4792
-99.1472,19.3753
-99.1086,19.3199
-99.1505,19.3145
-99.2717,19.3466
-99.136,19.4052
-99.1452,19.4276
-99.1436,19.5476
-99.1022,19.4519
-99.1321,19.5565
-99.126,19.5449
-99.0916,19.3878
-99.055,19.3765
-99.0125,19.3475
-99.1345,19.3769
-99.0642,19.3191
-99.1015,19.3453
-99.258399,19.3098308
-99.2572358,19.3142512
-99.1823,19.4446
-98.9917,19.2218
-99.0568,19.3001
-99.0472,19.2909
-99.1778,19.2474
-99.2041,19.2206
-99.0907,19.4443
-99.0624,19.4309
-99.0114,19.2545
-99.0958,19.2333
-99.1818,19.4486
-99.1121,19.4456
-99.1612,19.2655
-99.0648,19.2573
-99.0426,19.3003
-99.0702,19.3102
-99.1938,19.3423
-99.1270503,19.2473264
-99.2362995,19.3676799
-99.0705019,19.3100686
-99.2060221,19.3925136
-99.1011583,19.3101896
-99.162183,19.2330673
-98.9714371,19.2107522
-99.095609,19.373586
-99.0100576,19.3599984
-99.165808,19.3610755
-99.1451,19.4667
-99.1442,19.4662
-99.1878,19.4804
-99.1447,19.466
-99.1449146,19.4647778
-99.1466235,19.4660173
-99.145,19.465
-99.1298956,19.4684658
-99.2082032,19.5077371
-99.0941251,19.4994676
-99.1785,19.4954
-99.1308144,19.3077329
-99.1525,19.3282
-99.1627395,19.3476931
-99.1525,19.3282
-99.1300474,19.3069172
-99.2932863,19.364738
-99.1347,19.4855
-99.1369,19.4852
-99.0962066,19.478012
-99.1375,19.4853
-99.1287,19.4824
-99.0854,19.465
-99.1477801,19.4824646
-99.1384,19.5031
-99.1384,19.5031
-99.1314719,19.4838082
-99.1384,19.5031
-99.1384,19.5031
-99.1349,19.4828
-99.1131813,19.4049847
-99.1175,19.3984
-99.0969,19.3994
-99.0969,19.3994
-99.0958,19.3855
-99.0538,19.3576
-99.0503,19.3428
-99.0503,19.3428
-99.0503,19.3428
-99.0503,19.3428
-99.2485,19.2736
-99.2136823,19.3132368
-99.2179,19.331
-99.1994,19.3368
-99.2006915,19.3363033
-99.2353,19.3535
-99.174413,19.294887
-99.1746,19.2664
-99.1558534,19.3698569
-99.1617266,19.3958594
-99.1650028,19.3841656
-99.1619,19.3807
-99.1529,19.4093
-99.152452,19.4087054
-99.1545,19.4093
-99.1545,19.4084
-99.1544,19.4087
-99.1402747,19.4544519
-99.1537,19.433
-99.1537,19.433
-99.1537,19.433
-99.1537,19.433
-99.1694384,19.4166836
-99.1611,19.3945
-99.1537,19.433
-99.1537,19.433
-99.1642397,19.4339996
-99.2119,19.4297
-99.2119,19.4297
-99.0943455,19.4231092
-99.1127583,19.4176799
-99.1485,19.5338
-99.1395538,19.3863004
-99.2083018,19.3408053
-99.1301,19.3092
-99.2232,19.3379
-99.2134,19.4814
-99.128093,19.309979
-99.06,19.3051
-99.1315193,19.4826389
-99.1689361,19.4069284
-99.057943,19.307584
-99.1737,19.4688
-99.1888,19.483
-99.145,19.3461
-99.1148,19.314
-99.1388,19.3198
-99.1577,19.35
-99.1182,19.482
-99.1099,19.4778
-99.1332453,19.486615
-99.1101,19.4793
-99.0459,19.389
-99.1062,19.3564
-99.0755,19.3192
-98.995,19.3648
-98.9953207,19.3645438
-99.0443561,19.3896841
-99.0202,19.1936
-99.1907,19.3486
-99.1939437,19.3943081
-99.1726649,19.3587749
-99.1717,19.3591
-99.1801,19.2952
-99.1691,19.2883
-99.1881,19.2824
-99.1083,19.2635
-99.15,19.3845
-99.1688,19.398
-99.139,19.3596
-99.1861,19.3897
-99.1711628,19.3727207
-99.1886159,19.3635167
-99.1511,19.4353
-99.15,19.4224
-99.1446,19.4565
-99.1446,19.4567
-99.1274,19.4592
-99.1355,19.4253
-99.1598,19.4108
-99.1345,19.4147
-99.1784,19.4173
-99.1286,19.4498
-99.1486,19.4409
-99.1619,19.4479
-99.1399,19.4396
-99.140146,19.454898
-99.1634,19.4358
-99.1867,19.4022
-99.1856,19.4518
-99.201,19.4515
-99.1965,19.4034
-99.1909503,19.4537917
-99.106,19.4131
-99.1155,19.4417
-99.1025,19.4338
-99.1071,19.3222
-99.1863,19.3367
-99.2983,19.3569
-99.1184,19.5014
-99.0808,19.4664
-99.0437,19.3859
-99.1839,19.361
-99.1714,19.2942
-99.1578,19.4018
-99.1744,19.3907
-99.1596,19.3637
-99.1451,19.4248
-99.1529,19.4307
-99.1516,19.4285
-99.2164,19.398
-99.1804,19.4135
-99.1441,19.4353
-99.1444,19.443
-99.1532,19.4343
-99.1452,19.4374
-99.1444,19.4431
-99.1488,19.4356
-99.1444,19.4431
-99.1445,19.4431
-99.1576,19.4371
-99.1555,19.4381
-99.1334,19.4373
-99.1318,19.4326
-99.1907,19.4069
-99.1912,19.4074
-99.1911,19.4067
-99.049914,19.280664
-99.082531,19.312581
-99.234799,19.385629
-99.1499825,19.2567765
-99.17448,19.45132
-99.21859,19.43939
-99.22793,19.457975
-99.2153333,19.437675
-99.21714,19.43963
-99.218071,19.459164
-99.22928,19.44029
-99.1931194,19.411846
-99.204129,19.400054
-99.281896,19.3573077
-99.195715,19.438697
-99.1264461,19.4915046
-99.1614089,19.2973932
-99.1791261,19.3963411
-99.164646,19.40759
-99.1648357,19.4075635
-99.1676582,19.4056182
-99.175733,19.2839569
-99.2063412,19.422151
-99.1648994,19.4075523
-99.104929,19.4241588
-99.112919,19.413837
-99.098477,19.3896057
-99.1211554,19.4121624
-99.0711493,19.3877842
-99.060596,19.3867918
-99.1868677,19.2725594
-99.2218544,19.3119644
-99.1574885,19.3968122
-99.18645,19.367837
-99.1562971,19.3930918
-99.0991953,19.261297
-99.1624812,19.4051221
-99.185366,19.3962455
-99.1327133,19.3934315
-99.0952262,19.2610184
-99.1391864,19.2684526
-99.1813707,19.4582352
-99.1800598,19.3801947
-99.2021692,19.221797
-99.0652157,19.4824893
-99.0760794,19.3939521
-99.0858024,19.3940522
-99.1125,19.4822
-99.1422389,19.5266373
-99.1597436,19.4157123
-99.1440088,19.5466492
-99.1217789,19.4846893
-99.0885292,19.4758122
-99.1818702,19.3743054
-99.1260642,19.2498049
-99.1103749,19.4896461
-99.0935437,19.4550013
-99.1173507,19.4602724
-99.1211627,19.4929694
-99.0908892,19.4943475
-99.1321145,19.4492983
-99.1203471,19.4796224
-99.0837301,19.4768903
-99.1138364,19.3935559
-99.1867983,19.4460348
-99.0758629,19.4851494
-99.135033,19.477666
-99.1205686,19.4847992
-99.1706268,19.417995
-99.0828473,19.47687
-99.1667287,19.4067715
-99.10693,19.456881
-99.1729932,19.4218349
-99.0931,19.3583
-99.1609008,19.3970124
-99.1583,19.4017
-99.0962006,19.4877622
-99.065588,19.4808631
-99.0880661,19.4474068
-99.0722393,19.4910065
-99.0975551,19.451609
-99.121563,19.3600937
-99.1069472,19.4569974
-99.1094629,19.4713641
-99.159266,19.427571
-99.13786,19.4426869
-99.1598501,19.5180275
-99.1318636,19.4924731
-99.1727612,19.3999868
-99.2342265,19.3005221
-99.1727612,19.3999868
-99.1871229,19.371415
-99.1940432,19.4467381
-99.0753686,19.4947268
-99.1025394,19.2561864
-99.1890903,19.4546376
-99.0965322,19.4729276
-99.0868504,19.4419809
-99.1070521,19.264931
-99.1071784,19.2648791
-98.9912961,19.3508227
-99.0982009,19.5081085
-99.1377649,19.4916051
-99.1264084,19.4879721
-99.0515099,19.1991711
-99.1569354,19.4218002
-99.1654973,19.4053846
-99.0955477,19.4988352
-99.1586743,19.4168323
-99.160167,19.3752586
-99.018572,19.1906964
-99.0911108,19.496127
-99.1293471,19.4987343
-99.1913409,19.4022004
-99.1444,19.4431
-99.171613,19.4187556
-99.1444,19.4431
-99.0537468,19.3889247
-99.0450427,19.2967027
-99.1062158,19.2641076
-99.1019255,19.2645591
-99.0083689,19.279477
-99.0360599,19.3426854
-99.1116125,19.4853829
-99.1847449,19.4109451
-99.0209195,19.1973942
-99.0953735,19.4859466
-99.0199813,19.3722198
-99.0950319,19.4939169
-99.0901332,19.5023217
-99.0220313,19.1934401
-99.0889397,19.192195
-99.0050394,19.2566453
-99.0804116,19.3123546
-99.1142463,19.2401782
-99.0536395,19.2537591
-99.1523012,19.3852798
-99.1617089,19.3020347
-99.1040425,19.4567934
-99.2390529,19.3949846
-99.0918833,19.3650618
-99.012611,19.2550573
-99.070531,19.4811931
-99.0697285,19.4742844
-99.1358595,19.4582969
-98.9986381,19.3402647
-99.0296977,19.3411795
-99.033789,19.3476406
-99.0125522,19.3784748
-99.0039926,19.3506819
-99.255646,19.328563
-99.042635,19.3287861
-99.108332,19.345722
-99.1004071,19.3244549
-99.1298058,19.3732929
-99.032925,19.3351186
-99.1788415,19.4628406
-99.0715269,19.3141504
-99.0168071,19.3307471
-99.0598391,19.3526153
-99.0406842,19.3278809
-99.0762508,19.3924262
-99.1911,19.4067
-99.0716024,19.3388528
-99.1819173,19.4067
-99.0684237,19.4937858
-99.0669479,19.3409571
-99.093056,19.358333
-99.037995,19.322889
-99.0954782,19.3620332
-99.0494857,19.3251898
-99.2089909,19.4590143
-99.1321038,19.4492395
-99.1606645,19.4183479
-99.1173507,19.4602907
-99.1240425,19.475243
-99.1294979,19.4866703
-99.1873207,19.4006925
-99.0854373,19.4986492
-99.2000728,19.3404776
-99.0111648,19.3455229
-99.2163355,19.4312034
-99.0924704,19.4515151
-99.1318191,19.3587973
-99.0238246,19.3526372
-99.0902289,19.3610145
-99.0727781,19.3468845
-99.1018517,19.3254471
-99.0693475,19.3444052
-99.0427228,19.3375571
-99.0369926,19.3650533
-99.1097337,19.3682617
