event_id_cnty,event_date,event_type,adm2_code,latitude,longitude
MEX92004,2024-08-28,Violence against civilians,MX12001,16.8619,-99.8866
MEX92005,2024-08-28,Violence against civilians,MX12001,16.8619,-99.8866
MEX92008,2024-08-28,Violence against civilians,MX16053,19.6465,-101.2355
MEX92398,2024-08-31,Violence against civilians,MX12001,16.8619,-99.8866
MEX92399,2024-08-31,Violence against civilians,MX12001,16.8619,-99.8866
MEX92400,2024-09-01,Violence against civilians,MX12001,16.8619,-99.8866
MEX92402,2024-09-02,Violence against civilians,MX12001,16.8619,-99.8866
MEX92406,2024-09-03,Violence against civilians,MX12001,16.8619,-99.8866
MEX92411,2024-09-05,Violence against civilians,MX12001,16.8619,-99.8866
MEX92412,2024-09-05,Violence against civilians,MX12001,16.8619,-99.8866
MEX92718,2024-09-10,Violence against civilians,MX12001,16.8619,-99.8866
MEX92719,2024-09-13,Violence against civilians,MX12001,16.8619,-99.8866
MEX92977,2024-09-15,Violence against civilians,MX12001,16.8619,-99.8866
MEX92979,2024-09-17,Violence against civilians,MX12001,16.8619,-99.8866
MEX92982,2024-09-18,Violence against civilians,MX12001,16.8619,-99.8866
MEX92983,2024-09-19,Battles,MX12001,16.8619,-99.8866
MEX92984,2024-09-19,Violence against civilians,MX12001,16.8619,-99.8866
MEX92985,2024-09-20,Violence against civilians,MX12001,16.8619,-99.8866
MEX93218,2024-09-21,Violence against civilians,MX12001,16.8619,-99.8866
MEX93243,2024-09-22,Violence against civilians,MX12001,16.8619,-99.8866
MEX93706,2024-09-29,Violence against civilians,MX12001,16.8619,-99.8866
MEX93725,2024-10-01,Violence against civilians,MX12001,16.8619,-99.8866
MEX93799,2024-09-30,Violence against civilians,MX12001,16.8619,-99.8866
MEX93810,2024-10-01,Violence against civilians,MX12001,16.8619,-99.8866
MEX93823,2024-10-03,Violence against civilians,MX12001,16.8619,-99.8866
MEX93829,2024-09-30,Violence against civilians,MX21132,19.2829,-98.4355
MEX93832,2024-10-04,Violence against civilians,MX12001,16.8619,-99.8866
MEX93842,2024-09-28,Battles,MX25008,23.9909,-106.9557
MEX93923,2024-10-04,Violence against civilians,MX12001,16.8619,-99.8866
MEX93924,2024-10-07,Violence against civilians,MX12001,16.8619,-99.8866
MEX93925,2024-10-08,Violence against civilians,MX12001,16.8619,-99.8866
MEX93927,2024-10-08,Violence against civilians,MX12001,16.8619,-99.8866
MEX93928,2024-10-09,Violence against civilians,MX12001,16.8619,-99.8866
MEX94284,2024-10-15,Violence against civilians,MX12001,16.8619,-99.8866
MEX94285,2024-10-15,Violence against civilians,MX12001,16.8619,-99.8866
MEX94302,2024-10-16,Violence against civilians,MX12001,16.8619,-99.8866
MEX94659,2024-10-19,Violence against civilians,MX16053,19.6212,-101.275
MEX94718,2024-10-21,Battles,MX12001,16.8619,-99.8866
MEX94730,2024-10-19,Violence against civilians,MX12001,16.8619,-99.8866
MEX94750,2024-10-21,Violence against civilians,MX12001,16.8619,-99.8866
MEX94767,2024-10-22,Violence against civilians,MX15045,19.9532,-99.5375
MEX94863,2024-10-27,Violence against civilians,MX12001,16.8619,-99.8866
MEX94864,2024-10-27,Violence against civilians,MX12001,16.8619,-99.8866
MEX94950,2024-10-29,Violence against civilians,MX12001,16.8619,-99.8866
MEX95071,2024-11-01,Violence against civilians,MX12001,16.8619,-99.8866
MEX95088,2024-11-02,Violence against civilians,MX12001,16.8619,-99.8866
MEX95117,2024-11-03,Violence against civilians,MX12001,16.8619,-99.8866
MEX95144,2024-11-04,Violence against civilians,MX12001,16.8619,-99.8866
MEX95189,2024-11-05,Battles,MX12001,16.8619,-99.8866
MEX95237,2024-11-06,Violence against civilians,MX12001,16.8619,-99.8866
MEX95281,2024-11-07,Violence against civilians,MX12001,16.8619,-99.8866
MEX97916,2024-10-24,Violence against civilians,MX12001,16.8619,-99.8866
MEX88104,2024-06-16,Violence against civilians,MX25006,24.8017,-107.1391
MEX88448,2024-05-30,Violence against civilians,MX25006,24.8017,-107.1391
MEX89434,2024-06-28,Violence against civilians,MX19009,25.591,-100.0016
MEX89477,2024-07-01,Violence against civilians,MX25006,24.8017,-107.1391
MEX92789,2024-09-11,Battles,MX19009,25.4997,-99.922
MEX92847,2024-09-12,Violence against civilians,MX25006,24.6503,-107.1561
MEX92850,2024-09-13,Battles,MX25006,24.6058,-107.115
MEX93480,2024-09-26,Violence against civilians,MX25006,24.8883,-107.1673
MEX94076,2024-10-09,Violence against civilians,MX25006,24.8017,-107.1391
MEX94850,2024-10-26,Violence against civilians,MX25006,24.8017,-107.1391
MEX92785,2024-09-13,Violence against civilians,MX15095,19.6842,-99.2887
MEX87679,2024-05-17,Violence against civilians,MX16006,19.0872,-102.3553
MEX87680,2024-05-23,Battles,MX16006,19.0872,-102.3553
MEX88020,2024-06-18,Violence against civilians,MX16006,19.0872,-102.3553
MEX88022,2024-06-20,Battles,MX16006,19.0872,-102.3553
MEX88023,2024-06-20,Violence against civilians,MX16006,19.0872,-102.3553
MEX88485,2024-05-31,Violence against civilians,MX16006,19.0872,-102.3553
MEX88845,2024-06-07,Violence against civilians,MX16006,19.0872,-102.3553
MEX88993,2024-06-11,Battles,MX30193,19.1799,-96.1356
MEX89166,2024-06-25,Violence against civilians,MX16006,19.0872,-102.3553
MEX89199,2024-06-22,Violence against civilians,MX16006,19.0872,-102.3553
MEX89408,2024-07-02,Battles,MX15013,19.5432,-99.235
MEX90188,2024-07-18,Battles,MX30193,19.1799,-96.1356
MEX90218,2024-07-13,Violence against civilians,MX16006,19.0872,-102.3553
MEX90326,2024-07-13,Violence against civilians,MX15057,19.4578,-99.2571
MEX90437,2024-07-18,Violence against civilians,MX15057,19.4788,-99.2332
MEX90784,2024-07-30,Battles,MX16006,19.0872,-102.3553
MEX91184,2024-08-05,Battles,MX15013,19.5432,-99.235
MEX91185,2024-08-09,Battles,MX15057,19.4788,-99.2332
MEX91426,2024-08-11,Violence against civilians,MX15013,19.5432,-99.235
MEX91545,2024-08-13,Battles,MX30028,19.1054,-96.1067
MEX91567,2024-08-20,Battles,MX15057,19.4788,-99.2332
MEX91930,2024-08-29,Battles,MX25006,24.9841,-107.4838
MEX92282,2024-08-29,Violence against civilians,MX15057,19.4788,-99.2332
MEX92446,2024-09-02,Violence against civilians,MX15057,19.4788,-99.2332
MEX92759,2024-09-07,Violence against civilians,MX15057,19.4788,-99.2332
MEX92773,2024-09-07,Violence against civilians,MX16006,19.0872,-102.3553
MEX92843,2024-09-11,Battles,MX25006,24.3066,-107.1018
MEX93018,2024-09-13,Violence against civilians,MX15065,19.694,-98.7838
MEX93020,2024-09-14,Violence against civilians,MX16006,19.0872,-102.3553
MEX93021,2024-09-15,Violence against civilians,MX16006,19.0872,-102.3553
MEX93357,2024-09-24,Battles,MX16006,19.0872,-102.3553
MEX93461,2024-09-26,Violence against civilians,MX15057,19.4788,-99.2332
MEX93733,2024-10-01,Violence against civilians,MX15057,19.4788,-99.2332
MEX93958,2024-10-09,Violence against civilians,MX15013,19.5432,-99.235
MEX94126,2024-10-11,Violence against civilians,MX30193,19.1799,-96.1356
MEX94226,2024-10-13,Violence against civilians,MX16006,19.0872,-102.3553
MEX94505,2024-10-21,Battles,MX25006,24.7473,-107.2072
MEX94808,2024-10-25,Violence against civilians,MX15057,19.4788,-99.2332
MEX95120,2024-11-03,Battles,MX16006,19.0872,-102.3553
MEX95121,2024-11-03,Battles,MX16006,19.0872,-102.3553
MEX94348,2024-10-12,Violence against civilians,MX28027,27.4863,-99.5085
MEX101098,2024-10-30,Violence against civilians,MX21074,19.2111,-98.3807
MEX87762,2024-05-20,Violence against civilians,MX21074,19.2111,-98.3807
MEX88727,2024-06-04,Violence against civilians,MX21074,19.159,-98.408
MEX88841,2024-06-05,Violence against civilians,MX30052,18.7717,-96.8692
MEX89022,2024-06-12,Violence against civilians,MX21074,19.159,-98.408
MEX89080,2024-06-14,Violence against civilians,MX21074,19.2111,-98.3807
MEX89162,2024-06-24,Violence against civilians,MX21132,19.2453,-98.4047
MEX89417,2024-07-03,Battles,MX21074,19.2111,-98.3807
MEX89490,2024-07-01,Violence against civilians,MX07089,14.9111,-92.2643
MEX90114,2024-07-09,Violence against civilians,MX21074,19.2111,-98.3807
MEX90475,2024-07-20,Battles,MX07089,14.9773,-92.2646
MEX90804,2024-07-28,Violence against civilians,MX07089,14.9111,-92.2643
MEX91771,2024-08-18,Violence against civilians,MX07089,14.9111,-92.2643
MEX91854,2024-08-19,Violence against civilians,MX07089,14.9111,-92.2643
MEX92632,2024-09-08,Violence against civilians,MX07089,14.9111,-92.2643
MEX92919,2024-09-15,Violence against civilians,MX07089,14.9111,-92.2643
MEX93091,2024-09-20,Violence against civilians,MX21074,19.159,-98.408
MEX93096,2024-09-19,Violence against civilians,MX21132,19.2453,-98.4047
MEX93372,2024-09-24,Violence against civilians,MX21074,19.159,-98.408
MEX93393,2024-09-25,Battles,MX07089,14.9111,-92.2643
MEX93501,2024-09-27,Violence against civilians,MX07089,14.9111,-92.2643
MEX93520,2024-09-27,Violence against civilians,MX21136,19.1692,-98.3089
MEX94308,2024-10-14,Violence against civilians,MX21074,19.159,-98.408
MEX94647,2024-10-22,Battles,MX21136,19.1692,-98.3089
MEX94886,2024-10-27,Violence against civilians,MX30091,17.4375,-95.0284
MEX95001,2024-10-30,Battles,MX25006,24.9427,-107.3496
MEX102415,2024-08-15,Violence against civilians,MX23008,20.6281,-87.0755
MEX87830,2024-05-21,Violence against civilians,MX27013,18.1689,-93.02
MEX88232,2024-05-25,Violence against civilians,MX27013,18.1689,-93.02
MEX89399,2024-06-29,Battles,MX32025,22.4325,-102.2492
MEX89979,2024-07-08,Battles,MX32025,22.4325,-102.2492
MEX90129,2024-07-07,Battles,MX32025,22.4325,-102.2492
MEX90828,2024-07-28,Violence against civilians,MX27010,18.1768,-93.0626
MEX91289,2024-08-04,Violence against civilians,MX27013,18.1689,-93.02
MEX91995,2024-08-27,Violence against civilians,MX27013,18.1689,-93.02
MEX92374,2024-09-06,Violence against civilians,MX06003,19.3755,-103.7086
MEX92423,2024-09-06,Battles,MX12039,17.1371,-99.3763
MEX92956,2024-09-14,Violence against civilians,MX06005,19.353,-103.5531
MEX92957,2024-09-13,Violence against civilians,MX06005,19.3871,-103.5724
MEX93164,2024-09-15,Violence against civilians,MX27010,18.1768,-93.0626
MEX93208,2024-09-20,Violence against civilians,MX27013,18.1689,-93.02
MEX93488,2024-09-26,Violence against civilians,MX27013,18.1689,-93.02
MEX94108,2024-10-06,Violence against civilians,MX27013,18.1689,-93.02
MEX94511,2024-10-19,Battles,MX16039,19.5412,-101.4602
MEX94745,2024-10-20,Violence against civilians,MX32025,22.4325,-102.2492
MEX94784,2024-10-24,Violence against civilians,MX27013,18.1689,-93.02
MEX95091,2024-11-02,Violence against civilians,MX13076,19.9808,-99.3609
MEX102872,2024-09-21,Violence against civilians,MX16053,19.7034,-101.192
MEX102901,2024-10-07,Violence against civilians,MX26055,32.4798,-114.7796
MEX87417,2024-05-12,Violence against civilians,MX06002,19.2429,-103.7281
MEX87923,2024-06-16,Violence against civilians,MX06002,19.2429,-103.7281
MEX87924,2024-06-17,Violence against civilians,MX06002,19.2429,-103.7281
MEX87927,2024-06-18,Violence against civilians,MX06010,19.2648,-103.7368
MEX87928,2024-06-19,Violence against civilians,MX06010,19.2648,-103.7368
MEX88313,2024-05-27,Violence against civilians,MX30009,19.6228,-96.7317
MEX88610,2024-06-02,Violence against civilians,MX06002,19.2429,-103.7281
MEX88677,2024-06-03,Violence against civilians,MX06002,19.2429,-103.7281
MEX88678,2024-06-03,Violence against civilians,MX06010,19.2648,-103.7368
MEX88800,2024-06-06,Violence against civilians,MX06002,19.2429,-103.7281
MEX88870,2024-06-08,Violence against civilians,MX06010,19.2648,-103.7368
MEX88913,2024-06-10,Violence against civilians,MX06002,19.2429,-103.7281
MEX88948,2024-06-11,Violence against civilians,MX06010,19.2648,-103.7368
MEX88968,2024-06-03,Violence against civilians,MX06002,19.2429,-103.7281
MEX89102,2024-06-22,Battles,MX16028,20.1506,-102.066
MEX89180,2024-06-28,Violence against civilians,MX06002,19.2429,-103.7281
MEX89201,2024-06-23,Violence against civilians,MX06002,19.2429,-103.7281
MEX89202,2024-06-23,Violence against civilians,MX06010,19.2648,-103.7368
MEX89222,2024-06-25,Violence against civilians,MX06002,19.2429,-103.7281
MEX89441,2024-06-29,Violence against civilians,MX06002,19.2429,-103.7281
MEX89468,2024-06-30,Violence against civilians,MX25008,24.0825,-106.7831
MEX89484,2024-07-01,Violence against civilians,MX06002,19.2429,-103.7281
MEX89501,2024-07-02,Violence against civilians,MX06002,19.2429,-103.7281
MEX89911,2024-07-07,Violence against civilians,MX06002,19.2429,-103.7281
MEX89921,2024-07-07,Violence against civilians,MX06010,19.2648,-103.7368
MEX89996,2024-07-11,Violence against civilians,MX30047,19.0728,-97.0469
MEX90047,2024-07-07,Violence against civilians,MX06010,19.2648,-103.7368
MEX90319,2024-07-14,Violence against civilians,MX06010,19.2648,-103.7368
MEX90358,2024-07-16,Violence against civilians,MX06002,19.2429,-103.7281
MEX90362,2024-07-16,Violence against civilians,MX06010,19.2648,-103.7368
MEX90512,2024-07-20,Violence against civilians,MX06002,19.2429,-103.7281
MEX90525,2024-07-19,Violence against civilians,MX06002,19.2429,-103.7281
MEX90541,2024-07-19,Violence against civilians,MX06005,19.2767,-103.6472
MEX90592,2024-07-23,Violence against civilians,MX06010,19.2648,-103.7368
MEX90812,2024-07-27,Violence against civilians,MX06002,19.2429,-103.7281
MEX90813,2024-07-29,Violence against civilians,MX06010,19.2648,-103.7368
MEX90829,2024-07-29,Violence against civilians,MX06002,19.2429,-103.7281
MEX90864,2024-07-26,Violence against civilians,MX06002,19.2429,-103.7281
MEX90902,2024-07-30,Violence against civilians,MX06010,19.2648,-103.7368
MEX90914,2024-07-31,Violence against civilians,MX30047,19.0728,-97.0469
MEX90915,2024-08-01,Violence against civilians,MX06010,19.2648,-103.7368
MEX91106,2024-08-04,Violence against civilians,MX06002,19.2429,-103.7281
MEX91108,2024-08-08,Violence against civilians,MX06002,19.2429,-103.7281
MEX91112,2024-08-03,Violence against civilians,MX06010,19.2648,-103.7368
MEX91113,2024-08-08,Violence against civilians,MX06010,19.2648,-103.7368
MEX91206,2024-08-03,Violence against civilians,MX06010,19.2648,-103.7368
MEX91207,2024-08-06,Violence against civilians,MX06010,19.2648,-103.7368
MEX91208,2024-08-08,Violence against civilians,MX06010,19.2648,-103.7368
MEX91281,2024-08-09,Battles,MX06010,19.2648,-103.7368
MEX91353,2024-08-12,Violence against civilians,MX06002,19.2429,-103.7281
MEX91355,2024-08-15,Violence against civilians,MX06002,19.2429,-103.7281
MEX91356,2024-08-16,Violence against civilians,MX06002,19.2429,-103.7281
MEX91358,2024-08-16,Violence against civilians,MX06010,19.2648,-103.7368
MEX91770,2024-08-18,Violence against civilians,MX25006,24.4246,-107.2196
MEX91776,2024-08-19,Violence against civilians,MX06002,19.2429,-103.7281
MEX91789,2024-08-20,Violence against civilians,MX06010,19.2648,-103.7368
MEX91868,2024-08-21,Violence against civilians,MX06010,19.2648,-103.7368
MEX91871,2024-08-21,Violence against civilians,MX06002,19.2429,-103.7281
MEX91920,2024-08-27,Battles,MX16108,20.062,-102.1881
MEX92030,2024-08-30,Violence against civilians,MX06002,19.2429,-103.7281
MEX92372,2024-09-06,Violence against civilians,MX06002,19.2429,-103.7281
MEX92689,2024-09-10,Violence against civilians,MX06002,19.2429,-103.7281
MEX92845,2024-09-11,Battles,MX25006,24.4246,-107.2196
MEX92954,2024-09-12,Violence against civilians,MX06002,19.2429,-103.7281
MEX93215,2024-09-21,Violence against civilians,MX06002,19.2429,-103.7281
MEX93235,2024-09-21,Violence against civilians,MX25006,24.4246,-107.2196
MEX93345,2024-09-24,Violence against civilians,MX06002,19.2429,-103.7281
MEX93451,2024-09-26,Violence against civilians,MX06010,19.2648,-103.7368
MEX93452,2024-09-26,Violence against civilians,MX06002,19.2429,-103.7281
MEX93453,2024-09-26,Violence against civilians,MX06002,19.2429,-103.7281
MEX93454,2024-09-26,Violence against civilians,MX06002,19.2429,-103.7281
MEX93707,2024-09-29,Violence against civilians,MX06002,19.2429,-103.7281
MEX93726,2024-10-01,Violence against civilians,MX06010,19.2648,-103.7368
MEX93757,2024-10-04,Violence against civilians,MX06010,19.2648,-103.7368
MEX93909,2024-10-11,Violence against civilians,MX06010,19.2648,-103.7368
MEX94165,2024-10-15,Battles,MX30047,19.0728,-97.0469
MEX94180,2024-10-17,Battles,MX25006,24.4246,-107.2196
MEX94241,2024-10-18,Violence against civilians,MX06002,19.2429,-103.7281
MEX94296,2024-10-17,Violence against civilians,MX06002,19.2429,-103.7281
MEX94299,2024-10-18,Violence against civilians,MX30047,19.0728,-97.0469
MEX94300,2024-10-18,Violence against civilians,MX06002,19.2429,-103.7281
MEX94668,2024-10-21,Violence against civilians,MX06010,19.2648,-103.7368
MEX94705,2024-10-25,Violence against civilians,MX06002,19.2429,-103.7281
MEX94742,2024-10-20,Violence against civilians,MX06010,19.2648,-103.7368
MEX94754,2024-10-21,Violence against civilians,MX06002,19.2429,-103.7281
MEX94985,2024-10-30,Violence against civilians,MX06002,19.2429,-103.7281
MEX95020,2024-10-31,Violence against civilians,MX06010,19.2648,-103.7368
MEX95049,2024-11-01,Violence against civilians,MX06002,19.2429,-103.7281
MEX95050,2024-11-01,Violence against civilians,MX06002,19.2429,-103.7281
MEX95052,2024-11-01,Violence against civilians,MX06010,19.2648,-103.7368
MEX95074,2024-11-01,Violence against civilians,MX20482,16.339,-98.0503
MEX95113,2024-11-03,Violence against civilians,MX06002,19.2429,-103.7281
MEX95182,2024-11-05,Violence against civilians,MX06002,19.2429,-103.7281
MEX95184,2024-11-05,Violence against civilians,MX06005,19.2778,-103.6608
MEX95185,2024-11-05,Violence against civilians,MX06010,19.2648,-103.7368
MEX95274,2024-11-07,Violence against civilians,MX06002,19.2429,-103.7281
MEX95627,2024-11-07,Battles,MX25006,24.5426,-107.1993
MEX92482,2024-09-04,Violence against civilians,MX19017,25.0305,-100.5505
MEX87682,2024-05-23,Violence against civilians,MX16018,19.8988,-101.1655
MEX88027,2024-06-18,Violence against civilians,MX16018,19.8938,-101.2153
MEX88028,2024-06-21,Violence against civilians,MX16018,19.8938,-101.2153
MEX88499,2024-06-02,Violence against civilians,MX15047,19.5575,-99.6078
MEX88500,2024-05-31,Battles,MX25001,25.7834,-108.9943
MEX88535,2024-06-01,Violence against civilians,MX16020,19.916,-101.1304
MEX88578,2024-05-31,Violence against civilians,MX12013,16.7331,-98.6017
MEX89398,2024-06-29,Battles,MX32025,22.5025,-102.282
MEX90279,2024-07-18,Violence against civilians,MX17020,18.9865,-99.1012
MEX90586,2024-07-22,Violence against civilians,MX16018,19.8938,-101.2153
MEX90890,2024-07-28,Violence against civilians,MX16018,19.8938,-101.2153
MEX91241,2024-08-06,Violence against civilians,MX16018,19.8938,-101.2153
MEX91760,2024-08-17,Violence against civilians,MX16018,19.8938,-101.2153
MEX91779,2024-08-19,Violence against civilians,MX25001,25.7834,-108.9943
MEX91913,2024-08-26,Battles,MX16068,19.455,-102.4552
MEX92462,2024-09-02,Violence against civilians,MX16020,19.916,-101.1304
MEX92463,2024-09-05,Violence against civilians,MX16020,19.916,-101.1304
MEX93413,2024-09-25,Violence against civilians,MX17020,18.9865,-99.1012
MEX93743,2024-10-02,Violence against civilians,MX17011,18.9023,-99.1682
MEX94638,2024-10-21,Battles,MX25005,24.4127,-106.6913
MEX94738,2024-10-19,Violence against civilians,MX12080,16.6271,-98.6367
MEX95096,2024-11-02,Violence against civilians,MX17011,18.9023,-99.1682
MEX96754,2024-10-27,Violence against civilians,MX16088,19.7957,-101.1764
MEX103670,2024-10-25,Violence against civilians,MX11037,20.9445,-101.4262
MEX87620,2024-05-24,Violence against civilians,MX11023,20.4318,-101.725
MEX87818,2024-05-20,Battles,MX27004,17.9706,-93.062
MEX87842,2024-05-24,Violence against civilians,MX30160,20.9065,-97.6732
MEX87853,2024-05-21,Battles,MX30053,18.8167,-96.7458
MEX88663,2024-06-02,Violence against civilians,MX27005,18.2192,-93.2162
MEX88973,2024-06-11,Battles,MX16105,20.2718,-102.4753
MEX89142,2024-06-27,Violence against civilians,MX27004,17.9706,-93.062
MEX89466,2024-06-30,Violence against civilians,MX30021,18.8905,-96.8
MEX90201,2024-07-12,Violence against civilians,MX11023,20.4318,-101.725
MEX90543,2024-07-23,Violence against civilians,MX11023,20.4318,-101.725
MEX91543,2024-08-17,Violence against civilians,MX30160,20.9065,-97.6732
MEX93175,2024-09-20,Violence against civilians,MX30021,18.8905,-96.8
MEX93242,2024-09-22,Violence against civilians,MX11023,20.4318,-101.725
MEX95094,2024-11-02,Violence against civilians,MX16053,19.6514,-101.1517
MEX88672,2024-05-29,Violence against civilians,MX12021,16.9819,-100.0952
MEX94266,2024-10-17,Violence against civilians,MX09015,19.4313,-99.1531
MEX88099,2024-06-15,Violence against civilians,MX25006,24.8104,-107.2887
MEX88314,2024-05-28,Violence against civilians,MX02001,31.8089,-116.5951
MEX89066,2024-06-14,Violence against civilians,MX07066,17.0056,-92.4717
MEX89218,2024-06-25,Violence against civilians,MX02001,31.8089,-116.5951
MEX89929,2024-07-08,Violence against civilians,MX02001,31.8089,-116.5951
MEX90154,2024-07-10,Violence against civilians,MX25006,24.8398,-107.3231
MEX90258,2024-07-16,Violence against civilians,MX11046,20.2127,-101.1309
MEX90274,2024-07-17,Violence against civilians,MX02001,31.8089,-116.5951
MEX91191,2024-08-08,Violence against civilians,MX02001,31.8089,-116.5951
MEX91299,2024-08-10,Violence against civilians,MX02001,31.8089,-116.5951
MEX91977,2024-08-27,Violence against civilians,MX02001,31.8089,-116.5951
MEX93024,2024-09-20,Battles,MX16006,18.9906,-102.4858
MEX93183,2024-09-18,Violence against civilians,MX30102,20.0734,-97.0538
MEX93731,2024-10-01,Violence against civilians,MX30102,20.0734,-97.0538
MEX94170,2024-10-15,Battles,MX25008,24.2066,-106.645
MEX94251,2024-10-18,Violence against civilians,MX25018,24.7734,-107.5504
MEX94311,2024-10-18,Violence against civilians,MX26004,30.717,-111.838
MEX94717,2024-10-25,Battles,MX25018,24.7734,-107.5504
MEX94748,2024-10-20,Violence against civilians,MX07078,16.737,-92.6376
MEX94852,2024-10-26,Battles,MX25018,24.7734,-107.5504
MEX94967,2024-10-29,Violence against civilians,MX25006,24.8104,-107.2887
MEX95004,2024-10-30,Battles,MX26004,30.717,-111.838
MEX95009,2024-10-30,Battles,MX30102,20.0734,-97.0538
MEX95239,2024-11-06,Violence against civilians,MX12029,17.5516,-99.5011
MEX95308,2024-11-07,Violence against civilians,MX25006,24.8104,-107.2887
MEX100100,2024-10-16,Violence against civilians,MX15063,19.0107,-99.3851
MEX87328,2024-05-12,Violence against civilians,MX30014,18.8476,-96.9155
MEX87332,2024-05-12,Violence against civilians,MX15039,19.3131,-98.8842
MEX87349,2024-05-13,Violence against civilians,MX11017,20.7697,-101.34
MEX87843,2024-05-23,Violence against civilians,MX30014,18.8476,-96.9155
MEX87849,2024-05-22,Violence against civilians,MX30044,18.8944,-96.9353
MEX88179,2024-05-24,Violence against civilians,MX30115,18.8219,-97.1628
MEX88902,2024-06-09,Violence against civilians,MX21117,19.2275,-97.8064
MEX89085,2024-06-14,Violence against civilians,MX30044,18.8944,-96.9353
MEX89394,2024-07-01,Violence against civilians,MX30138,18.8349,-97.1534
MEX90023,2024-07-10,Violence against civilians,MX30044,18.8944,-96.9353
MEX90406,2024-07-18,Violence against civilians,MX30014,18.8476,-96.9155
MEX90407,2024-07-18,Battles,MX15025,19.2951,-98.8641
MEX90780,2024-08-01,Battles,MX30118,18.851,-97.0989
MEX91183,2024-08-07,Violence against civilians,MX30118,18.851,-97.0989
MEX91496,2024-08-14,Violence against civilians,MX21202,19.9344,-97.6203
MEX91882,2024-08-22,Violence against civilians,MX30196,18.8338,-96.7985
MEX91950,2024-08-24,Violence against civilians,MX30196,18.8338,-96.7985
MEX93088,2024-09-13,Battles,MX20334,16.1299,-97.6085
MEX93322,2024-09-23,Violence against civilians,MX30053,18.8145,-96.7223
MEX93481,2024-09-26,Battles,MX25012,23.3059,-106.2548
MEX94117,2024-10-07,Violence against civilians,MX30044,18.8944,-96.9353
MEX94118,2024-10-09,Violence against civilians,MX30053,18.8145,-96.7223
MEX94265,2024-10-15,Violence against civilians,MX30118,18.851,-97.0989
MEX94500,2024-10-24,Violence against civilians,MX15025,19.2951,-98.8641
MEX94501,2024-10-24,Violence against civilians,MX15025,19.2762,-98.8317
MEX94649,2024-10-19,Violence against civilians,MX30014,18.8476,-96.9155
MEX95221,2024-11-05,Violence against civilians,MX30044,18.8944,-96.9353
MEX95327,2024-11-07,Violence against civilians,MX30044,18.8944,-96.9353
MEX104667,2024-10-15,Violence against civilians,MX26018,27.4965,-109.9327
MEX87949,2024-06-21,Violence against civilians,MX11027,20.4861,-101.1655
MEX88364,2024-05-28,Violence against civilians,MX30131,20.5341,-97.4436
MEX88859,2024-06-07,Violence against civilians,MX30131,20.5341,-97.4436
MEX88990,2024-06-11,Violence against civilians,MX30131,20.5341,-97.4436
MEX89396,2024-07-02,Violence against civilians,MX30175,20.7157,-97.5341
MEX89957,2024-07-06,Battles,MX30131,20.5341,-97.4436
MEX90121,2024-07-06,Battles,MX30131,20.5341,-97.4436
MEX91549,2024-08-16,Violence against civilians,MX30109,20.0541,-96.9743
MEX91812,2024-08-23,Violence against civilians,MX30131,20.5341,-97.4436
MEX93188,2024-09-18,Battles,MX30131,20.5341,-97.4436
MEX94121,2024-10-09,Violence against civilians,MX30131,20.5341,-97.4436
MEX94136,2024-10-14,Violence against civilians,MX30131,20.5341,-97.4436
MEX95171,2024-11-04,Violence against civilians,MX30131,20.5341,-97.4436
MEX95326,2024-11-07,Violence against civilians,MX30017,19.3475,-96.6839
MEX98339,2024-10-08,Battles,MX30131,20.5341,-97.4436
MEX88559,2024-06-02,Violence against civilians,MX21140,19.0948,-98.3448
MEX90819,2024-08-02,Violence against civilians,MX30020,18.6971,-97.0905
MEX91491,2024-08-11,Violence against civilians,MX21125,19.0267,-98.3458
MEX100061,2024-10-15,Violence against civilians,MX13013,20.0078,-99.2202
MEX100273,2024-10-27,Violence against civilians,MX25006,24.3228,-107.3629
MEX87986,2024-06-15,Violence against civilians,MX13013,19.9761,-99.2418
MEX88072,2024-06-19,Violence against civilians,MX20238,16.6557,-96.7289
MEX88398,2024-05-25,Violence against civilians,MX13013,19.9761,-99.2418
MEX88779,2024-06-05,Violence against civilians,MX24049,22.7967,-102.0352
MEX89011,2024-06-12,Violence against civilians,MX13013,20.0078,-99.2202
MEX90433,2024-07-18,Violence against civilians,MX20101,16.5992,-96.8589
MEX91054,2024-08-05,Violence against civilians,MX16112,19.4372,-100.3575
MEX91476,2024-08-10,Violence against civilians,MX20028,16.5643,-96.7319
MEX91818,2024-08-18,Battles,MX25006,24.3228,-107.3629
MEX91896,2024-08-25,Violence against civilians,MX13013,20.0078,-99.2202
MEX92838,2024-09-11,Battles,MX25006,24.3228,-107.3629
MEX94074,2024-10-10,Explosions/Remote violence,MX25006,24.3228,-107.3629
MEX94153,2024-10-15,Battles,MX12012,16.9653,-99.0974
MEX94227,2024-10-15,Violence against civilians,MX12012,16.9653,-99.0974
MEX94723,2024-10-23,Battles,MX25006,24.3228,-107.3629
MEX94731,2024-10-19,Violence against civilians,MX15010,19.9756,-99.1716
MEX95325,2024-11-07,Violence against civilians,MX30001,19.6107,-97.027
MEX105941,2024-10-17,Violence against civilians,MX19037,26.1072,-100.7302
MEX87763,2024-05-13,Violence against civilians,MX21108,19.3757,-97.6196
