snapshot_date,adm1_name,cast_state_mean
2024-08-29,Morelos,0.3730017761989343
2024-08-29,México,0.24866785079928955
2024-08-29,Nayarit,0.035523978685612786
2024-08-29,Nuevo León,1.0
2024-08-29,Oaxaca,0.08880994671403197
2024-08-29,Puebla,0.40852575488454695
2024-08-29,Querétaro de Arteaga,0.029868942395611095
2024-08-29,Quintana Roo,0.15985790408525755
2024-08-29,San Luis Potosí,0.10657193605683836
2024-08-29,Sinaloa,0.49733570159857915
2024-08-29,Sonora,0.23090586145648315
2024-08-29,Tabasco,0.35523978685612795
2024-08-29,Tamaulipas,0.30195381882770883
2024-08-29,Tlaxcala,0.07104795737122561
2024-08-29,Veracruz de Ignacio de la Llave,0.4795737122557727
2024-08-29,Yucatán,0.0
2024-08-29,Zacatecas,0.17761989342806397
2024-08-30,Aguascalientes,0.0
2024-08-30,Baja California,0.6749555950266432
2024-08-30,Baja California Sur,0.0
2024-08-30,Campeche,0.07104795737122559
2024-08-30,Chiapas,0.47957371225577267
2024-08-30,Chihuahua,0.408525754884547
2024-08-30,Coahuila de Zaragoza,0.035523978685612786
2024-08-30,Colima,0.35523978685612795
2024-08-30,Distrito Federal,0.14209591474245117
2024-08-30,Durango,0.035523978685612786
2024-08-30,Guanajuato,1.0
2024-08-30,Guerrero,0.88809946714032
2024-08-30,Hidalgo,0.2309058614564832
2024-08-30,Jalisco,0.5683836589698048
2024-08-30,Michoacán de Ocampo,0.710479573712256
2024-08-30,Morelos,0.3730017761989343
2024-08-30,México,0.24866785079928955
2024-08-30,Nayarit,0.035523978685612786
2024-08-30,Nuevo León,1.0
2024-08-30,Oaxaca,0.08880994671403197
2024-08-30,Puebla,0.40852575488454695
2024-08-30,Querétaro de Arteaga,0.029868942395611095
2024-08-30,Quintana Roo,0.15985790408525755
2024-08-30,San Luis Potosí,0.10657193605683836
2024-08-30,Sinaloa,0.49733570159857915
2024-08-30,Sonora,0.23090586145648315
2024-08-30,Tabasco,0.35523978685612795
2024-08-30,Tamaulipas,0.30195381882770883
2024-08-30,Tlaxcala,0.07104795737122561
2024-08-30,Veracruz de Ignacio de la Llave,0.4795737122557727
2024-08-30,Yucatán,0.0
2024-08-30,Zacatecas,0.17761989342806397
2024-08-31,Aguascalientes,0.0
2024-08-31,Baja California,0.6749555950266432
2024-08-31,Baja California Sur,0.0
2024-08-31,Campeche,0.07104795737122559
2024-08-31,Chiapas,0.47957371225577267
2024-08-31,Chihuahua,0.408525754884547
2024-08-31,Coahuila de Zaragoza,0.035523978685612786
2024-08-31,Colima,0.35523978685612795
2024-08-31,Distrito Federal,0.14209591474245117
2024-08-31,Durango,0.035523978685612786
2024-08-31,Guanajuato,1.0
2024-08-31,Guerrero,0.88809946714032
2024-08-31,Hidalgo,0.2309058614564832
2024-08-31,Jalisco,0.5683836589698048
2024-08-31,Michoacán de Ocampo,0.710479573712256
2024-08-31,Morelos,0.3730017761989343
2024-08-31,México,0.24866785079928955
2024-08-31,Nayarit,0.035523978685612786
2024-08-31,Nuevo León,1.0
2024-08-31,Oaxaca,0.08880994671403197
2024-08-31,Puebla,0.40852575488454695
2024-08-31,Querétaro de Arteaga,0.029868942395611095
2024-08-31,Quintana Roo,0.15985790408525755
2024-08-31,San Luis Potosí,0.10657193605683836
2024-08-31,Sinaloa,0.49733570159857915
2024-08-31,Sonora,0.23090586145648315
2024-08-31,Tabasco,0.35523978685612795
2024-08-31,Tamaulipas,0.30195381882770883
2024-08-31,Tlaxcala,0.07104795737122561
2024-08-31,Veracruz de Ignacio de la Llave,0.4795737122557727
2024-08-31,Yucatán,0.0
2024-08-31,Zacatecas,0.17761989342806397
2024-09-01,Aguascalientes,0.00861244019138756
2024-09-01,Baja California,0.5636363636363636
2024-09-01,Baja California Sur,0.027751196172248804
2024-09-01,Campeche,0.0
2024-09-01,Chiapas,0.31483253588516735
2024-09-01,Chihuahua,0.4870813397129185
2024-09-01,Coahuila de Zaragoza,0.027751196172248794
2024-09-01,Colima,0.35311004784688993
2024-09-01,Distrito Federal,0.3339712918660287
2024-09-01,Durango,0.027751196172248794
2024-09-01,Guanajuato,1.0
2024-09-01,Guerrero,0.5062200956937799
2024-09-01,Hidalgo,0.1808612440191388
2024-09-01,Jalisco,0.65933014354067
2024-09-01,Michoacán de Ocampo,0.6784688995215313
2024-09-01,Morelos,0.6019138755980861
2024-09-01,México,0.3339712918660286
2024-09-01,Nayarit,0.027751196172248804
2024-09-01,Nuevo León,0.9655502392344499
2024-09-01,Oaxaca,0.18086124401913878
2024-09-01,Puebla,0.4870813397129187
2024-09-01,Querétaro de Arteaga,0.029868942395611095
2024-09-01,Quintana Roo,0.1425837320574163
2024-09-01,San Luis Potosí,0.08516746411483253
2024-09-01,Sinaloa,1.0
2024-09-01,Sonora,0.3148325358851674
2024-09-01,Tabasco,0.4679425837320574
2024-09-01,Tamaulipas,0.10430622009569378
2024-09-01,Tlaxcala,0.0
2024-09-01,Veracruz de Ignacio de la Llave,0.41052631578947374
2024-09-01,Yucatán,0.027751196172248808
2024-09-01,Zacatecas,0.2956937799043061
2024-09-02,Aguascalientes,0.00861244019138756
2024-09-02,Baja California,0.5636363636363636
2024-09-02,Baja California Sur,0.027751196172248804
2024-09-02,Campeche,0.0
2024-09-02,Chiapas,0.31483253588516735
2024-09-02,Chihuahua,0.4870813397129185
2024-09-02,Coahuila de Zaragoza,0.027751196172248794
2024-09-02,Colima,0.35311004784688993
2024-09-02,Distrito Federal,0.3339712918660287
2024-09-02,Durango,0.027751196172248794
2024-09-02,Guanajuato,1.0
2024-09-02,Guerrero,0.5062200956937799
2024-09-02,Hidalgo,0.1808612440191388
2024-09-02,Jalisco,0.65933014354067
2024-09-02,Michoacán de Ocampo,0.6784688995215313
2024-09-02,Morelos,0.6019138755980861
2024-09-02,México,0.3339712918660286
2024-09-02,Nayarit,0.027751196172248804
2024-09-02,Nuevo León,0.9655502392344499
2024-09-02,Oaxaca,0.18086124401913878
2024-09-02,Puebla,0.4870813397129187
2024-09-02,Querétaro de Arteaga,0.029868942395611095
2024-09-02,Quintana Roo,0.1425837320574163
2024-09-02,San Luis Potosí,0.08516746411483253
2024-09-02,Sinaloa,1.0
2024-09-02,Sonora,0.3148325358851674
2024-09-02,Tabasco,0.4679425837320574
2024-09-02,Tamaulipas,0.10430622009569378
2024-09-02,Tlaxcala,0.0
2024-09-02,Veracruz de Ignacio de la Llave,0.41052631578947374
2024-09-02,Yucatán,0.027751196172248808
2024-09-02,Zacatecas,0.2956937799043061
2024-09-03,Aguascalientes,0.00861244019138756
2024-09-03,Baja California,0.5636363636363636
2024-09-03,Baja California Sur,0.027751196172248804
2024-09-03,Campeche,0.0
2024-09-03,Chiapas,0.31483253588516735
2024-09-03,Chihuahua,0.4870813397129185
2024-09-03,Coahuila de Zaragoza,0.027751196172248794
2024-09-03,Colima,0.35311004784688993
2024-09-03,Distrito Federal,0.3339712918660287
2024-09-03,Durango,0.027751196172248794
2024-09-03,Guanajuato,1.0
2024-09-03,Guerrero,0.5062200956937799
2024-09-03,Hidalgo,0.1808612440191388
2024-09-03,Jalisco,0.65933014354067
2024-09-03,Michoacán de Ocampo,0.6784688995215313
2024-09-03,Morelos,0.6019138755980861
2024-09-03,México,0.3339712918660286
2024-09-03,Nayarit,0.027751196172248804
2024-09-03,Nuevo León,0.9655502392344499
2024-09-03,Oaxaca,0.18086124401913878
2024-09-03,Puebla,0.4870813397129187
2024-09-03,Querétaro de Arteaga,0.029868942395611095
2024-09-03,Quintana Roo,0.1425837320574163
2024-09-03,San Luis Potosí,0.08516746411483253
2024-09-03,Sinaloa,1.0
2024-09-03,Sonora,0.3148325358851674
2024-09-03,Tabasco,0.4679425837320574
2024-09-03,Tamaulipas,0.10430622009569378
2024-09-03,Tlaxcala,0.0
2024-09-03,Veracruz de Ignacio de la Llave,0.41052631578947374
2024-09-03,Yucatán,0.027751196172248808
2024-09-03,Zacatecas,0.2956937799043061
2024-09-04,Aguascalientes,0.00861244019138756
2024-09-04,Baja California,0.5636363636363636
2024-09-04,Baja California Sur,0.027751196172248804
2024-09-04,Campeche,0.0
2024-09-04,Chiapas,0.31483253588516735
2024-09-04,Chihuahua,0.4870813397129185
2024-09-04,Coahuila de Zaragoza,0.027751196172248794
2024-09-04,Colima,0.35311004784688993
2024-09-04,Distrito Federal,0.3339712918660287
2024-09-04,Durango,0.027751196172248794
2024-09-04,Guanajuato,1.0
2024-09-04,Guerrero,0.5062200956937799
2024-09-04,Hidalgo,0.1808612440191388
2024-09-04,Jalisco,0.65933014354067
2024-09-04,Michoacán de Ocampo,0.6784688995215313
2024-09-04,Morelos,0.6019138755980861
2024-09-04,México,0.3339712918660286
2024-09-04,Nayarit,0.027751196172248804
2024-09-04,Nuevo León,0.9655502392344499
2024-09-04,Oaxaca,0.18086124401913878
2024-09-04,Puebla,0.4870813397129187
2024-09-04,Querétaro de Arteaga,0.029868942395611095
2024-09-04,Quintana Roo,0.1425837320574163
2024-09-04,San Luis Potosí,0.08516746411483253
2024-09-04,Sinaloa,1.0
2024-09-04,Sonora,0.3148325358851674
2024-09-04,Tabasco,0.4679425837320574
2024-09-04,Tamaulipas,0.10430622009569378
2024-09-04,Tlaxcala,0.0
2024-09-04,Veracruz de Ignacio de la Llave,0.41052631578947374
2024-09-04,Yucatán,0.027751196172248808
2024-09-04,Zacatecas,0.2956937799043061
2024-09-05,Aguascalientes,0.00861244019138756
2024-09-05,Baja California,0.5636363636363636
2024-09-05,Baja California Sur,0.027751196172248804
2024-09-05,Campeche,0.0
2024-09-05,Chiapas,0.31483253588516735
2024-09-05,Chihuahua,0.4870813397129185
2024-09-05,Coahuila de Zaragoza,0.027751196172248794
2024-09-05,Colima,0.35311004784688993
2024-09-05,Distrito Federal,0.3339712918660287
2024-09-05,Durango,0.027751196172248794
2024-09-05,Guanajuato,1.0
2024-09-05,Guerrero,0.5062200956937799
2024-09-05,Hidalgo,0.1808612440191388
2024-09-05,Jalisco,0.65933014354067
2024-09-05,Michoacán de Ocampo,0.6784688995215313
2024-09-05,Morelos,0.6019138755980861
2024-09-05,México,0.3339712918660286
2024-09-05,Nayarit,0.027751196172248804
2024-09-05,Nuevo León,0.9655502392344499
2024-09-05,Oaxaca,0.18086124401913878
2024-09-05,Puebla,0.4870813397129187
2024-09-05,Querétaro de Arteaga,0.029868942395611095
2024-09-05,Quintana Roo,0.1425837320574163
2024-09-05,San Luis Potosí,0.08516746411483253
2024-09-05,Sinaloa,1.0
2024-09-05,Sonora,0.3148325358851674
2024-09-05,Tabasco,0.4679425837320574
2024-09-05,Tamaulipas,0.10430622009569378
2024-09-05,Tlaxcala,0.0
2024-09-05,Veracruz de Ignacio de la Llave,0.41052631578947374
2024-09-05,Yucatán,0.027751196172248808
2024-09-05,Zacatecas,0.2956937799043061
2024-09-06,Aguascalientes,0.00861244019138756
2024-09-06,Baja California,0.5636363636363636
2024-09-06,Baja California Sur,0.027751196172248804
2024-09-06,Campeche,0.0
2024-09-06,Chiapas,0.31483253588516735
2024-09-06,Chihuahua,0.4870813397129185
2024-09-06,Coahuila de Zaragoza,0.027751196172248794
2024-09-06,Colima,0.35311004784688993
2024-09-06,Distrito Federal,0.3339712918660287
2024-09-06,Durango,0.027751196172248794
2024-09-06,Guanajuato,1.0
2024-09-06,Guerrero,0.5062200956937799
2024-09-06,Hidalgo,0.1808612440191388
2024-09-06,Jalisco,0.65933014354067
2024-09-06,Michoacán de Ocampo,0.6784688995215313
2024-09-06,Morelos,0.6019138755980861
2024-09-06,México,0.3339712918660286
2024-09-06,Nayarit,0.027751196172248804
2024-09-06,Nuevo León,0.9655502392344499
2024-09-06,Oaxaca,0.18086124401913878
2024-09-06,Puebla,0.4870813397129187
2024-09-06,Querétaro de Arteaga,0.029868942395611095
2024-09-06,Quintana Roo,0.1425837320574163
2024-09-06,San Luis Potosí,0.08516746411483253
2024-09-06,Sinaloa,1.0
2024-09-06,Sonora,0.3148325358851674
2024-09-06,Tabasco,0.4679425837320574
2024-09-06,Tamaulipas,0.10430622009569378
2024-09-06,Tlaxcala,0.0
2024-09-06,Veracruz de Ignacio de la Llave,0.41052631578947374
2024-09-06,Yucatán,0.027751196172248808
2024-09-06,Zacatecas,0.2956937799043061
2024-09-07,Aguascalientes,0.00861244019138756
2024-09-07,Baja California,0.5636363636363636
2024-09-07,Baja California Sur,0.027751196172248804
2024-09-07,Campeche,0.0
2024-09-07,Chiapas,0.31483253588516735
2024-09-07,Chihuahua,0.4870813397129185
2024-09-07,Coahuila de Zaragoza,0.027751196172248794
2024-09-07,Colima,0.35311004784688993
2024-09-07,Distrito Federal,0.3339712918660287
2024-09-07,Durango,0.027751196172248794
2024-09-07,Guanajuato,1.0
2024-09-07,Guerrero,0.5062200956937799
2024-09-07,Hidalgo,0.1808612440191388
2024-09-07,Jalisco,0.65933014354067
2024-09-07,Michoacán de Ocampo,0.6784688995215313
2024-09-07,Morelos,0.6019138755980861
2024-09-07,México,0.3339712918660286
2024-09-07,Nayarit,0.027751196172248804
2024-09-07,Nuevo León,0.9655502392344499
2024-09-07,Oaxaca,0.18086124401913878
2024-09-07,Puebla,0.4870813397129187
2024-09-07,Querétaro de Arteaga,0.029868942395611095
2024-09-07,Quintana Roo,0.1425837320574163
2024-09-07,San Luis Potosí,0.08516746411483253
2024-09-07,Sinaloa,1.0
2024-09-07,Sonora,0.3148325358851674
2024-09-07,Tabasco,0.4679425837320574
2024-09-07,Tamaulipas,0.10430622009569378
2024-09-07,Tlaxcala,0.0
2024-09-07,Veracruz de Ignacio de la Llave,0.41052631578947374
2024-09-07,Yucatán,0.027751196172248808
2024-09-07,Zacatecas,0.2956937799043061
2024-09-08,Aguascalientes,0.00861244019138756
2024-09-08,Baja California,0.5636363636363636
2024-09-08,Baja California Sur,0.027751196172248804
2024-09-08,Campeche,0.0
2024-09-08,Chiapas,0.31483253588516735
2024-09-08,Chihuahua,0.4870813397129185
2024-09-08,Coahuila de Zaragoza,0.027751196172248794
2024-09-08,Colima,0.35311004784688993
2024-09-08,Distrito Federal,0.3339712918660287
2024-09-08,Durango,0.027751196172248794
2024-09-08,Guanajuato,1.0
2024-09-08,Guerrero,0.5062200956937799
2024-09-08,Hidalgo,0.1808612440191388
2024-09-08,Jalisco,0.65933014354067
2024-09-08,Michoacán de Ocampo,0.6784688995215313
2024-09-08,Morelos,0.6019138755980861
2024-09-08,México,0.3339712918660286
2024-09-08,Nayarit,0.027751196172248804
2024-09-08,Nuevo León,0.9655502392344499
2024-09-08,Oaxaca,0.18086124401913878
2024-09-08,Puebla,0.4870813397129187
2024-09-08,Querétaro de Arteaga,0.029868942395611095
2024-09-08,Quintana Roo,0.1425837320574163
2024-09-08,San Luis Potosí,0.08516746411483253
2024-09-08,Sinaloa,1.0
2024-09-08,Sonora,0.3148325358851674
2024-09-08,Tabasco,0.4679425837320574
2024-09-08,Tamaulipas,0.10430622009569378
2024-09-08,Tlaxcala,0.0
2024-09-08,Veracruz de Ignacio de la Llave,0.41052631578947374
2024-09-08,Yucatán,0.027751196172248808
2024-09-08,Zacatecas,0.2956937799043061
2024-09-09,Aguascalientes,0.00861244019138756
2024-09-09,Baja California,0.5636363636363636
2024-09-09,Baja California Sur,0.027751196172248804
2024-09-09,Campeche,0.0
2024-09-09,Chiapas,0.31483253588516735
2024-09-09,Chihuahua,0.4870813397129185
2024-09-09,Coahuila de Zaragoza,0.027751196172248794
2024-09-09,Colima,0.35311004784688993
2024-09-09,Distrito Federal,0.3339712918660287
2024-09-09,Durango,0.027751196172248794
2024-09-09,Guanajuato,1.0
2024-09-09,Guerrero,0.5062200956937799
2024-09-09,Hidalgo,0.1808612440191388
2024-09-09,Jalisco,0.65933014354067
2024-09-09,Michoacán de Ocampo,0.6784688995215313
2024-09-09,Morelos,0.6019138755980861
2024-09-09,México,0.3339712918660286
2024-09-09,Nayarit,0.027751196172248804
2024-09-09,Nuevo León,0.9655502392344499
2024-09-09,Oaxaca,0.18086124401913878
2024-09-09,Puebla,0.4870813397129187
2024-09-09,Querétaro de Arteaga,0.029868942395611095
2024-09-09,Quintana Roo,0.1425837320574163
2024-09-09,San Luis Potosí,0.08516746411483253
2024-09-09,Sinaloa,1.0
2024-09-09,Sonora,0.3148325358851674
2024-09-09,Tabasco,0.4679425837320574
2024-09-09,Tamaulipas,0.10430622009569378
2024-09-09,Tlaxcala,0.0
2024-09-09,Veracruz de Ignacio de la Llave,0.41052631578947374
2024-09-09,Yucatán,0.027751196172248808
2024-09-09,Zacatecas,0.2956937799043061
2024-09-10,Aguascalientes,0.00861244019138756
2024-09-10,Baja California,0.5636363636363636
2024-09-10,Baja California Sur,0.027751196172248804
2024-09-10,Campeche,0.0
2024-09-10,Chiapas,0.31483253588516735
2024-09-10,Chihuahua,0.4870813397129185
2024-09-10,Coahuila de Zaragoza,0.027751196172248794
2024-09-10,Colima,0.35311004784688993
2024-09-10,Distrito Federal,0.3339712918660287
2024-09-10,Durango,0.027751196172248794
2024-09-10,Guanajuato,1.0
2024-09-10,Guerrero,0.5062200956937799
2024-09-10,Hidalgo,0.1808612440191388
2024-09-10,Jalisco,0.65933014354067
2024-09-10,Michoacán de Ocampo,0.6784688995215313
2024-09-10,Morelos,0.6019138755980861
2024-09-10,México,0.3339712918660286
2024-09-10,Nayarit,0.027751196172248804
2024-09-10,Nuevo León,0.9655502392344499
2024-09-10,Oaxaca,0.18086124401913878
2024-09-10,Puebla,0.4870813397129187
2024-09-10,Querétaro de Arteaga,0.029868942395611095
2024-09-10,Quintana Roo,0.1425837320574163
2024-09-10,San Luis Potosí,0.08516746411483253
2024-09-10,Sinaloa,1.0
2024-09-10,Sonora,0.3148325358851674
2024-09-10,Tabasco,0.4679425837320574
2024-09-10,Tamaulipas,0.10430622009569378
2024-09-10,Tlaxcala,0.0
2024-09-10,Veracruz de Ignacio de la Llave,0.41052631578947374
2024-09-10,Yucatán,0.027751196172248808
2024-09-10,Zacatecas,0.2956937799043061
2024-09-11,Aguascalientes,0.00861244019138756
2024-09-11,Baja California,0.5636363636363636
2024-09-11,Baja California Sur,0.027751196172248804
2024-09-11,Campeche,0.0
2024-09-11,Chiapas,0.31483253588516735
2024-09-11,Chihuahua,0.4870813397129185
2024-09-11,Coahuila de Zaragoza,0.027751196172248794
2024-09-11,Colima,0.35311004784688993
2024-09-11,Distrito Federal,0.3339712918660287
2024-09-11,Durango,0.027751196172248794
2024-09-11,Guanajuato,1.0
2024-09-11,Guerrero,0.5062200956937799
2024-09-11,Hidalgo,0.1808612440191388
2024-09-11,Jalisco,0.65933014354067
2024-09-11,Michoacán de Ocampo,0.6784688995215313
2024-09-11,Morelos,0.6019138755980861
2024-09-11,México,0.3339712918660286
2024-09-11,Nayarit,0.027751196172248804
2024-09-11,Nuevo León,0.9655502392344499
2024-09-11,Oaxaca,0.18086124401913878
2024-09-11,Puebla,0.4870813397129187
2024-09-11,Querétaro de Arteaga,0.029868942395611095
2024-09-11,Quintana Roo,0.1425837320574163
2024-09-11,San Luis Potosí,0.08516746411483253
2024-09-11,Sinaloa,1.0
2024-09-11,Sonora,0.3148325358851674
2024-09-11,Tabasco,0.4679425837320574
2024-09-11,Tamaulipas,0.10430622009569378
2024-09-11,Tlaxcala,0.0
2024-09-11,Veracruz de Ignacio de la Llave,0.41052631578947374
2024-09-11,Yucatán,0.027751196172248808
2024-09-11,Zacatecas,0.2956937799043061
2024-09-12,Aguascalientes,0.00861244019138756
2024-09-12,Baja California,0.5636363636363636
2024-09-12,Baja California Sur,0.027751196172248804
2024-09-12,Campeche,0.0
2024-09-12,Chiapas,0.31483253588516735
2024-09-12,Chihuahua,0.4870813397129185
2024-09-12,Coahuila de Zaragoza,0.027751196172248794
2024-09-12,Colima,0.35311004784688993
2024-09-12,Distrito Federal,0.3339712918660287
2024-09-12,Durango,0.027751196172248794
2024-09-12,Guanajuato,1.0
2024-09-12,Guerrero,0.5062200956937799
2024-09-12,Hidalgo,0.1808612440191388
2024-09-12,Jalisco,0.65933014354067
2024-09-12,Michoacán de Ocampo,0.6784688995215313
2024-09-12,Morelos,0.6019138755980861
2024-09-12,México,0.3339712918660286
2024-09-12,Nayarit,0.027751196172248804
2024-09-12,Nuevo León,0.9655502392344499
2024-09-12,Oaxaca,0.18086124401913878
2024-09-12,Puebla,0.4870813397129187
2024-09-12,Querétaro de Arteaga,0.029868942395611095
2024-09-12,Quintana Roo,0.1425837320574163
2024-09-12,San Luis Potosí,0.08516746411483253
2024-09-12,Sinaloa,1.0
2024-09-12,Sonora,0.3148325358851674
2024-09-12,Tabasco,0.4679425837320574
2024-09-12,Tamaulipas,0.10430622009569378
2024-09-12,Tlaxcala,0.0
2024-09-12,Veracruz de Ignacio de la Llave,0.41052631578947374
2024-09-12,Yucatán,0.027751196172248808
2024-09-12,Zacatecas,0.2956937799043061
2024-09-13,Aguascalientes,0.00861244019138756
2024-09-13,Baja California,0.5636363636363636
2024-09-13,Baja California Sur,0.027751196172248804
2024-09-13,Campeche,0.0
2024-09-13,Chiapas,0.31483253588516735
2024-09-13,Chihuahua,0.4870813397129185
2024-09-13,Coahuila de Zaragoza,0.027751196172248794
2024-09-13,Colima,0.35311004784688993
2024-09-13,Distrito Federal,0.3339712918660287
2024-09-13,Durango,0.027751196172248794
2024-09-13,Guanajuato,1.0
2024-09-13,Guerrero,0.5062200956937799
2024-09-13,Hidalgo,0.1808612440191388
2024-09-13,Jalisco,0.65933014354067
2024-09-13,Michoacán de Ocampo,0.6784688995215313
2024-09-13,Morelos,0.6019138755980861
2024-09-13,México,0.3339712918660286
2024-09-13,Nayarit,0.027751196172248804
2024-09-13,Nuevo León,0.9655502392344499
2024-09-13,Oaxaca,0.18086124401913878
2024-09-13,Puebla,0.4870813397129187
2024-09-13,Querétaro de Arteaga,0.029868942395611095
2024-09-13,Quintana Roo,0.1425837320574163
2024-09-13,San Luis Potosí,0.08516746411483253
2024-09-13,Sinaloa,1.0
2024-09-13,Sonora,0.3148325358851674
2024-09-13,Tabasco,0.4679425837320574
2024-09-13,Tamaulipas,0.10430622009569378
2024-09-13,Tlaxcala,0.0
2024-09-13,Veracruz de Ignacio de la Llave,0.41052631578947374
2024-09-13,Yucatán,0.027751196172248808
2024-09-13,Zacatecas,0.2956937799043061
2024-09-14,Aguascalientes,0.00861244019138756
2024-09-14,Baja California,0.5636363636363636
2024-09-14,Baja California Sur,0.027751196172248804
2024-09-14,Campeche,0.0
2024-09-14,Chiapas,0.31483253588516735
2024-09-14,Chihuahua,0.4870813397129185
2024-09-14,Coahuila de Zaragoza,0.027751196172248794
2024-09-14,Colima,0.35311004784688993
2024-09-14,Distrito Federal,0.3339712918660287
2024-09-14,Durango,0.027751196172248794
2024-09-14,Guanajuato,1.0
2024-09-14,Guerrero,0.5062200956937799
2024-09-14,Hidalgo,0.1808612440191388
2024-09-14,Jalisco,0.65933014354067
2024-09-14,Michoacán de Ocampo,0.6784688995215313
2024-09-14,Morelos,0.6019138755980861
2024-09-14,México,0.3339712918660286
2024-09-14,Nayarit,0.027751196172248804
2024-09-14,Nuevo León,0.9655502392344499
2024-09-14,Oaxaca,0.18086124401913878
2024-09-14,Puebla,0.4870813397129187
2024-09-14,Querétaro de Arteaga,0.029868942395611095
2024-09-14,Quintana Roo,0.1425837320574163
2024-09-14,San Luis Potosí,0.08516746411483253
2024-09-14,Sinaloa,1.0
2024-09-14,Sonora,0.3148325358851674
2024-09-14,Tabasco,0.4679425837320574
2024-09-14,Tamaulipas,0.10430622009569378
2024-09-14,Tlaxcala,0.0
2024-09-14,Veracruz de Ignacio de la Llave,0.41052631578947374
2024-09-14,Yucatán,0.027751196172248808
2024-09-14,Zacatecas,0.2956937799043061
2024-09-15,Aguascalientes,0.00861244019138756
2024-09-15,Baja California,0.5636363636363636
2024-09-15,Baja California Sur,0.027751196172248804
2024-09-15,Campeche,0.0
2024-09-15,Chiapas,0.31483253588516735
2024-09-15,Chihuahua,0.4870813397129185
2024-09-15,Coahuila de Zaragoza,0.027751196172248794
2024-09-15,Colima,0.35311004784688993
2024-09-15,Distrito Federal,0.3339712918660287
2024-09-15,Durango,0.027751196172248794
2024-09-15,Guanajuato,1.0
2024-09-15,Guerrero,0.5062200956937799
2024-09-15,Hidalgo,0.1808612440191388
2024-09-15,Jalisco,0.65933014354067
2024-09-15,Michoacán de Ocampo,0.6784688995215313
2024-09-15,Morelos,0.6019138755980861
2024-09-15,México,0.3339712918660286
2024-09-15,Nayarit,0.027751196172248804
2024-09-15,Nuevo León,0.9655502392344499
2024-09-15,Oaxaca,0.18086124401913878
2024-09-15,Puebla,0.4870813397129187
2024-09-15,Querétaro de Arteaga,0.029868942395611095
2024-09-15,Quintana Roo,0.1425837320574163
2024-09-15,San Luis Potosí,0.08516746411483253
2024-09-15,Sinaloa,1.0
2024-09-15,Sonora,0.3148325358851674
2024-09-15,Tabasco,0.4679425837320574
2024-09-15,Tamaulipas,0.10430622009569378
2024-09-15,Tlaxcala,0.0
2024-09-15,Veracruz de Ignacio de la Llave,0.41052631578947374
2024-09-15,Yucatán,0.027751196172248808
2024-09-15,Zacatecas,0.2956937799043061
2024-09-16,Aguascalientes,0.00861244019138756
2024-09-16,Baja California,0.5636363636363636
2024-09-16,Baja California Sur,0.027751196172248804
2024-09-16,Campeche,0.0
2024-09-16,Chiapas,0.31483253588516735
2024-09-16,Chihuahua,0.4870813397129185
2024-09-16,Coahuila de Zaragoza,0.027751196172248794
2024-09-16,Colima,0.35311004784688993
2024-09-16,Distrito Federal,0.3339712918660287
2024-09-16,Durango,0.027751196172248794
2024-09-16,Guanajuato,1.0
2024-09-16,Guerrero,0.5062200956937799
2024-09-16,Hidalgo,0.1808612440191388
2024-09-16,Jalisco,0.65933014354067
2024-09-16,Michoacán de Ocampo,0.6784688995215313
2024-09-16,Morelos,0.6019138755980861
2024-09-16,México,0.3339712918660286
2024-09-16,Nayarit,0.027751196172248804
2024-09-16,Nuevo León,0.9655502392344499
2024-09-16,Oaxaca,0.18086124401913878
2024-09-16,Puebla,0.4870813397129187
2024-09-16,Querétaro de Arteaga,0.029868942395611095
2024-09-16,Quintana Roo,0.1425837320574163
2024-09-16,San Luis Potosí,0.08516746411483253
2024-09-16,Sinaloa,1.0
2024-09-16,Sonora,0.3148325358851674
2024-09-16,Tabasco,0.4679425837320574
2024-09-16,Tamaulipas,0.10430622009569378
2024-09-16,Tlaxcala,0.0
2024-09-16,Veracruz de Ignacio de la Llave,0.41052631578947374
2024-09-16,Yucatán,0.027751196172248808
2024-09-16,Zacatecas,0.2956937799043061
2024-09-17,Aguascalientes,0.00861244019138756
2024-09-17,Baja California,0.5636363636363636
2024-09-17,Baja California Sur,0.027751196172248804
2024-09-17,Campeche,0.0
2024-09-17,Chiapas,0.31483253588516735
2024-09-17,Chihuahua,0.4870813397129185
2024-09-17,Coahuila de Zaragoza,0.027751196172248794
2024-09-17,Colima,0.35311004784688993
2024-09-17,Distrito Federal,0.3339712918660287
2024-09-17,Durango,0.027751196172248794
2024-09-17,Guanajuato,1.0
2024-09-17,Guerrero,0.5062200956937799
2024-09-17,Hidalgo,0.1808612440191388
2024-09-17,Jalisco,0.65933014354067
2024-09-17,Michoacán de Ocampo,0.6784688995215313
2024-09-17,Morelos,0.6019138755980861
2024-09-17,México,0.3339712918660286
2024-09-17,Nayarit,0.027751196172248804
2024-09-17,Nuevo León,0.9655502392344499
2024-09-17,Oaxaca,0.18086124401913878
2024-09-17,Puebla,0.4870813397129187
2024-09-17,Querétaro de Arteaga,0.029868942395611095
2024-09-17,Quintana Roo,0.1425837320574163
2024-09-17,San Luis Potosí,0.08516746411483253
2024-09-17,Sinaloa,1.0
2024-09-17,Sonora,0.3148325358851674
2024-09-17,Tabasco,0.4679425837320574
